"Listing"

"WFR Listing"
"Created 09 March 2022 19:06"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months, %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Status"
12947805,9128996,"Heung-A Ulsan",440120000,,"South Korea","Heung-A Line","Heung-A Line","Sinokor Merchant","01-Aug-1996","27-Jan-1996","07-Jul-1995",,,,6800,18.2,6.6,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,883mkW total at 210rpm",5280,,,"1 x BWTS - Ballast Water Treatment System - PANASIA Glo-En™ P250 at 250cu.m/hr - 2021 installation year",14.5,6,,"Fully Cellular Container","East Asia (100.0 %)",18,112.5,,,,"South Korea","In Service"
12947939,9129005,"Heung-A Tokyo",440335000,,"South Korea","Heung-A Line","Heung-A Line","Sinokor Merchant","01-Sep-1996","11-Mar-1996","07-Jul-1995",,,,6800,18.2,6.6,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,883mkW total at 210rpm",5280,,,,14.5,6,,"Fully Cellular Container","East Asia (100.0 %)",15,112.5,,,,"South Korea","In Service"
12948015,9129017,"Hoa Mai 89",574117008,"VSICO Pioneer","Vietnam","Ha Anh Carriage","Ha Anh Carriage","Ha Anh Carriage","01-Nov-1996","07-May-1996","07-Jul-1995",,,,6800,18.2,6.6,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6L35MC Mk3 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 210rpm",4560,,,,14.5,6,,"Fully Cellular Container","South East Asia (100.0 %)",15,112.5,,,,"Vietnam","In Service"
12884975,9107057,"Hoa Mai 88",574443000,"Van Ly","Vietnam","Biendong Shipping","Biendong Shipping","Biendong Shipping","01-Mar-1994","17-Sep-1993",,,,,6772,19,6.5,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 210rpm",4560,,,,14,5,,"Fully Cellular Container","South East Asia (100.0 %)",21,113,,,,"Vietnam","In Service"
15591379,9112416,"Dong Fang Xing",477424100,"Yi Fa","Hong Kong","Fujian Orient Shpg","Fujian Orient Shpg","Fujian Port Group","01-Jun-1994","18-Dec-1993",,,,,6832,19,6.5,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 210rpm",4560,,,,14.4,5,,"Fully Cellular Container","East Asia (100.0 %)",22,113,,,,"China P.R.","In Service"
58876431,8876431,"Hua Kai",413364020,"Tai Cang He","China P.R.","Fujian Xinan Shpg","Fujian Xinan Shpg","Fujian Xinan Shpg","01-Oct-1994","14-Jun-1994",,,,,6720,19,6.48,,,,"VLS IFO",14.5,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 210rpm",4560,,,,14,5,,"Fully Cellular Container","East Asia (70.4 %)",15,113,,,,"China P.R.","In Service"
59116711,9116711,"J. Pioneer",677026400,,"Tanzania",,"Garnet Global LLC","Garnet Global LLC","01-Sep-1994","02-Mar-1994",,,,,6772,19,6.48,,,,"VLS IFO",11,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 210rpm",4560,,,,13,5,,"Fully Cellular Container","Middle East (100.0 %)",25,113,,,,"Oman","In Service"
12954379,9130999,"Yi Sheng",413376690,"Jin Sheng","China P.R.","Sinolines Cont Lines","Sinolines Cont Lines","China Merchants","01-Jan-1996",,"04-Aug-1995",,,,6816,19,6.5,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 210rpm",4560,,,"1 x BWTS - Ballast Water Treatment System - 2020 installation year",14,,,"Fully Cellular Container","East Asia (100.0 %)",15,113,,,,"China P.R.","In Service"
12954403,9131008,"Atlantic Ocean",574269000,"Duong Dong","Vietnam","VIMC","Atlantic Ocean Shipg","Atlantic Ocean Shipg","01-Nov-1996","01-Jun-1996","04-Aug-1995",2395,,,6383,19,6.5,,,,"VLS IFO",12.5,"1 x Diesel - MAN B. & W. 6L35MC Mk3 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 200rpm",4560,,,,13.5,5,,"Fully Cellular Container","South East Asia (100.0 %)",20,113,,,,"Vietnam","In Service"
12954537,9131010,"Sunny Bright",667001876,"Jin Hua","Sierra Leone",,"Kimure Shipping","Kimure Shipping","01-Jun-1997","03-Dec-1996","04-Aug-1995",,,"26-Feb-2021",6383,19,6.5,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6L35MC Mk4 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,883mkW total at 210rpm",5280,,,,14,5,,"Fully Cellular Container",,,113,,,,"Hong Kong","Dead/Demolished"
12815803,9055498,"Tanto Subur I",525013031,"Trade Worlder","Indonesia","Tanto Intim Line","Tanto Intim Line","Tanto Intim Line","01-Aug-1993",,,,,,6796,18.99,6.51,,,,"VLS IFO",14.7,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,016mkW total at 210rpm",4100,,,,14.2,5,,"Fully Cellular Container","South East Asia (100.0 %)",20,112.96,,,,"Indonesia","In Service"
12815937,9055503,"Tanto Subur II",525013033,"Trade Hope","Indonesia","Tanto Intim Line","Tanto Intim Line","Tanto Intim Line","01-Nov-1993",,,,,,6810,18.99,6.51,,,,"VLS IFO",14.7,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,016mkW total at 210rpm",4100,,,,14.2,5,,"Fully Cellular Container","South East Asia (100.0 %)",20,112.96,,,,"Indonesia","Idle"
12826533,9065431,"TMS Glory",525018171,"Asian Glory","Indonesia","Tresnamuda Sejati","Tresnamuda Sejati","Tresnamuda Sejati","01-Jan-1994","28-Jun-1993",,,,,6807,19,6.47,,,,"VLS IFO",12,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 210rpm",4560,,,,14.5,5,,"Fully Cellular Container","South East Asia (100.0 %)",23,113,,,,"Indonesia","In Service"
14164055,7825332,"OEL Vision",,"Orient Vision","India","Straits Orient Lines","Straits Orient Lines","Transworld Group","01-Jun-1979",,,2790,,,6189,20.05,6.55," 1 x Crane SWL 38 tons",,,"IFO 380",18.5,"1 x Diesel - Makita KS55 - 4-stroke 6-cyl. 4,045mkW total",5500,,,,12,2,7640,"Fully Cellular Container",,,111.51,,,,"U.A.E.","Total Loss"
13898667,7711696,"Delfin del Mediterrane",,"Santa Paula","Spain",,"Nav. del Atlantico","Nav. del Atlantico","01-Jan-1979",,,,,,6194,15.78,7.05,,,,"IFO 380",,"1 x Diesel - MAN Energy Solutions 12V40/54A - 4-stroke 12-cyl. 400mm x540mm bore/stroke 5,516mkW total at 450rpm",7500,,,,18.4,3,2867,"Fully Cellular Container",,,127.18,,,,"Spain","Total Loss"
13993605,7026338,"Fu An",351637000,"Lucky Hover","Panama",,"Tsinlien Trans Co","Tsinlien Trans Co","01-Jan-1970",,,,,,7004,17.23,6.96," 1 x Crane SWL 30 tons, 2 x Derrick SWL 8 tons",,,"VLS IFO",,"1 x Diesel - Pielstick 12PC2 - 4-stroke 12-cyl. 400mm x460mm bore/stroke 4,103mkW total at 500rpm",5579,,,,11,2,,"Fully Cellular Container",,26,115.07,,,,"Hong Kong","In Service"
14125993,7432678,"Kai Hang 6",,"Shun Jiang","China P.R.","Shantou Ocean Transp","Shantou Ocean Transp","Shantou Ocean Transp","01-Jun-1976",,,,,,6699,18.8,6.50," 1 x Crane SWL 38 tons",,,"VLS IFO",,"1 x Diesel - Makita KSLH654 - 4-stroke 6-cyl. 540mm x850mm bore/stroke 3,825mkW total at 225rpm",5200,,,,11,5,,"Fully Cellular Container",,31,108.5,,,,"China P.R.","In Service"
13037705,9158862,"Swan Lake",477118100,"Sky Love","Hong Kong","Sinolines Cont Lines","Dalian Taihang","Dalian Taihang","01-Aug-1997","03-Mar-1997","01-Sep-1996",2383,,,7262,19,6.76,,,,"VLS IFO",16.4,"1 x Diesel - MAN B. & W. 6S35MC Mk4 - 2-stroke 6-cyl. 350mm x1400mm bore/stroke 4,192mkW total at 170rpm",5700,,,,16.9,6,,"Fully Cellular Container","East Asia (100.0 %)",16,115,,,,"China P.R.","In Service"
58860066,8860066,"He Hong",412437390,"Da Jin Xiang","China P.R.","Zhoushan Heyang","Zhoushan Heyang","Zhoushan Heyang","01-Nov-1990","25-Mar-1990","01-Jan-1988",,,,8276,20,6,,,,"VLS IFO",,"1 x Diesel - Guangzhou Diesel 8320ZCd-8 - 4-stroke 8-cyl. 320mm x440mm bore/stroke 2,206mkW total at 525rpm",2999,,,,11,3,,"Fully Cellular Container","East Asia (100.0 %)",15,105.8,,,,"China P.R.","In Service"
12932043,9124574,"Ahlam",355995000,"Magnum","Panama",,"Brilliance Lines","Brilliance Lines","01-Dec-1995","15-Jul-1994","01-Apr-1995",2393,285,"03-Jul-2020",5700,16.4,6.1,,,,"VLS IFO",16.5,"1 x Diesel - MWM TBD645-9 - 4-stroke 9-cyl. 330mm x450mm bore/stroke 3,824mkW total at 600rpm",5200,,,,16,3,,"Fully Cellular Container",,11,113,,,,"U.A.E.","Dead/Demolished"
14163845,7312751,"Good Future",354779000,"Seibright","Panama","Shandong Econo'trade","Shandong Econo'trade","Shandong Econo'trade","01-Jan-1973",,,,,,6497,18.04,6.49,,,,"VLS IFO",11,"1 x Diesel - Mitsubishi 6UET52/90 - 2-stroke 6-cyl. 520mm x900mm bore/stroke 4,413mkW total at 200rpm",6000,,,,11,6,,"Fully Cellular Container",,15,118.12,,,,"China P.R.","In Service"
13037671,9162239,"Damai Bahagia",525123458,"Pegasus Plenty","Indonesia","Jayakusuma Perdana","Jayakusuma Perdana","Jayakusuma Perdana","01-Jan-1997","17-Jun-1996","01-Apr-1996",,,,6437,17.3,6.43,,,,"VLS IFO",10,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,883mkW total at 210rpm",5280,,,,14.6,6,,"Fully Cellular Container","South East Asia (100.0 %)",15,114.2,,,,"Indonesia","Idle"
13019927,9149988,"Shing",312848000,"Chun Shing","Belize","Sun Yee Godown","Sun Yee Godown","China Merchants","01-Jan-1997",,"01-Sep-1995",2319,417,"02-Aug-2018",5339,18,6.21,,,,"VLS IFO",,"1 x Diesel - Stork-Wartsila 6SW38 - 4-stroke 6-cyl. 380mm x475mm bore/stroke 3,961mkW total at 600rpm",5385,,,,14,,5232,"Fully Cellular Container",,,99.5,,,,"China P.R.","Dead/Demolished"
13904335,7640304,"Bonvoy 88",355215000,"Global Success","Panama","Xiamen Harvest","Yongzheng Intl Shpg","Sino Shpg Holdings","01-Jan-1976",,,,,,5650,17.89,5.99,,,,"VLS IFO",11.5,"1 x Diesel - Akasaka 6DM51SS - 4-stroke 6-cyl. 510mm x840mm bore/stroke 2,795mkW total at 230rpm",3800,,,,11.5,5,,"Fully Cellular Container",,16,113,,,,"China P.R.","Laid Up"
14095029,7824613,"Span Asia 3",548819200,"Carnation","Philippines","Phil Span Asia","Phil Span Asia","Phil Span Asia","01-Jan-1979","12-Feb-1979",,,,,5788,16.11,5.4," 2 x Crane SWL 35 tons",,,"VLS IFO",14,"1 x Diesel - MaK 6M551AK - 4-stroke 6-cyl. 450mm x550mm bore/stroke 2,206mkW total at 425rpm",3000,,,,13,2,7850,"Fully Cellular Container","South East Asia (100.0 %)",11,109.93,,,,"Philippines","In Service"
14215887,9067582,"LDR Sakine",356083000,"Lilly Mitchell","Panama",,"Asya Roro","Asya Roro","01-Sep-1993","03-Dec-1991",,,,,5401,16,6.57,,,,"VLS IFO",12.1,"1 x Diesel - MWM TBD645-8 - 4-stroke 8-cyl. 330mm x450mm bore/stroke 2,145mkW total at 600rpm",2914,,,,15,4,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",15,111.1,,,,"Turkey","In Service"
12928817,9123506,"Lucky Star",214182775,"Navi Star","Moldova",,"Navicor Ltd","Navicor Ltd","01-Feb-1996","15-Jun-1995","17-Mar-1995",,,,5944,15.9,6.05,,,,"VLS IFO",14,"1 x Diesel - MaK 8M32 - 4-stroke 8-cyl. 320mm x480mm bore/stroke 3,520mkW total at 600rpm",4786,,,,15,3,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",11,110.57,,,,"Russia","In Service"
13056793,9161443,"Yip",620300000,"Chun Yip","Comoro Islands",,"Sicaro Group","Sicaro Group","01-Dec-1996","28-Feb-1996","01-Dec-1995",,,"30-Aug-2018",4336,17.6,5.27,,,,"IFO 380",13.5,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 210rpm",4560,,,,14,,,"Fully Cellular Container",,,99.5,,,,"St. Kitts & Nevis","Dead/Demolished"
12926105,9121039,"Vincent 2",667001467,"Hai Hong 1","Sierra Leone",,"Shanghai Newseas","Shanghai Newseas","01-Nov-1995",,"20-Jan-1995",,,,5945,17.24,6.52,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 210rpm",4560,,,,16,5,,"Fully Cellular Container","East Asia (100.0 %)",15,107.13,,,,"China P.R.","In Service"
12861271,9085431,"Bonny Star",,,"Indonesia","Namsung Shipping","Namsung Shipping","Namsung Shipping","01-May-1994","15-Sep-1993","16-Nov-1993",,,,5981,17.6,6.51,,,,"VLS IFO",14,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,353mkW total at 210rpm",4558,,,,14.5,5,,"Fully Cellular Container","East Asia (100.0 %)",15,107.2,,,,"South Korea","In Service"
12879539,9105657,"Glory Star",511543000,"Victor Globe","Palau",,"Ocean Grow","Ocean Grow","01-Sep-1994","01-Jun-1994","08-Apr-1994",2153,,"15-Jun-2021",5981,17.6,6.51,,,,"VLS IFO",14,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 210rpm",4560,,,,15.4,,,"Fully Cellular Container",,14,106.98,,,,"Taiwan","Dead/Demolished"
12928941,9123518,"Aries",377523000,"Medazov Julia","St. Vincent & G.","Caribbean Feeder","Baltnautic Shipping","Baltnautic Shipping","01-Aug-1996","04-Oct-1995","17-Mar-1995",,,,5916,15.9,6.06,,,,"VLS IFO",14,"1 x Diesel - MaK 8M32 - 4-stroke 8-cyl. 320mm x480mm bore/stroke 3,520mkW total at 600rpm",4786,,,"1 x BWTS - Ballast Water Treatment System - DESMI CompactClean OptIMO at 340cu.m/hr - 2022 installation year",16,3,,"Fully Cellular Container","West Coast North America (74.0 %)",15,110.4,,,,"Lithuania","In Service"
14026531,7809376,"Sumatera Fortune",525014010,"Kris Merubi","Indonesia","Syarikat Perkapalan","Syarikat Perkapalan","Syarikat Perkapalan","01-Jan-1979",,,2200,,,4028,20.04,5.52," 1 x Gantry SWL 30 tons",,,"VLS MDO",11,"1 x Diesel - Makita GSLH641 - 4-stroke 6-cyl. 410mm x650mm bore/stroke 2,059mkW total at 290rpm",2800,,,,12,4,,"Fully Cellular Container","South East Asia (100.0 %)",24,96.4,,,,"Malaysia","Idle"
13054115,9160499,"General Romulo",548274100,"Opal 1","Philippines","Magsaysay Maritime","Magsaysay Maritime","Magsaysay Maritime","01-Dec-1997","22-Nov-1996","18-Dec-1996",,,,5350,18.5,6.35," 2 x Crane SWL 40 tons",,,"VLS IFO",,"1 x Diesel - MaK 9M32 - 4-stroke 9-cyl. 320mm x480mm bore/stroke 3,957mkW total at 600rpm",5380,,,,15.8,3,7624,"Fully Cellular Container","South East Asia (100.0 %)",15,100.55,,,,"Philippines","In Service"
14144857,8921664,"PL Yui Laam",373503000,"PL Xing Yuan","Panama","Ocean Grow","Ocean Grow","Ocean Grow","01-Dec-1989","07-Jun-1989",,,,,5956,17.21,6.51,,,,"VLS IFO",13,"1 x Diesel - MAN B. & W. 6L35MC Mk1 - 2-stroke 6-cyl. 350mm x1050mm bore/stroke 3,354mkW total at 210rpm",4560,,,,14.4,,,"Fully Cellular Container","East Asia (100.0 %)",17,107,,,,"Taiwan","Idle"
59149574,9149574,"Bo Hai Wan",413200650,"Lai Yin He","China P.R.","Dalian Jifa","Dalian Jifa","China Merchants","01-Aug-1996",,"01-Jan-1993",,,,5177,15.89,5.59,,,,"VLS IFO",8.7,"1 x Diesel - MaK 6M453C - 4-stroke 6-cyl. 320mm x420mm bore/stroke 2,200mkW total at 600rpm",2991,,,,12.9,3,,"Fully Cellular Container","East Asia (100.0 %)",15,108.4,,,,"China P.R.","Idle"
12958119,9129756,"Shun Li 66",357897000,"Sea Express No. 8","Panama","Good Ever Co Ltd","Good Ever Co Ltd","Good Ever Co Ltd","01-Jul-1995","19-Jan-1995","01-Jan-1995",2134,,,5961,17.2,6.15,,,,"VLS IFO",14,"1 x Diesel - MAN B. & W. 7L35MC Mk1 - 2-stroke 7-cyl. 350mm x1050mm bore/stroke 3,913mkW total at 210rpm",5320,,,,17.06,5,,"Fully Cellular Container","East Asia (80.2 %)",19,107,,,,"Taiwan","In Service"
12936333,9122825,"Ocean Freedom",553111656,"Nakanai Coast","Papua N. Guinea","Oceanic Container","Oceanic Container","Oceanic Container","01-Nov-1997","20-Nov-1996","10-May-1995",,,,5270,16.4,6.55," 2 x Crane SWL 36 tons",,,"VLS IFO",,"1 x Diesel - MAN Energy Solutions 8L32/40 - 4-stroke 8-cyl. 320mm x400mm bore/stroke 3,519mkW total at 750rpm",4785,,,,16,3,,"Fully Cellular Container","South East Asia (100.0 %)",14,104.75,,,,"Philippines","In Service"
12936883,9126211,"Dornbusch",211234480,"Norrland","Germany","Mann Lines Ltd.","Jurgen Ohle","Jurgen Ohle","01-Feb-1996","08-Mar-1995","05-May-1995",,,,5210,18.2,6.56,,,,"VLS IFO",17.5,"1 x Diesel - MWM TBD645-9 - 4-stroke 9-cyl. 330mm x450mm bore/stroke 3,825mkW total at 600rpm",5200,,,,15.5,2,7277,"Fully Cellular Container","United Kingdom/Continent (100.0 %)",10,100.6,,,,"Germany","In Service"
12937251,9126259,"FESCO Nagaevo",273387620,"Garant Nagaevo","Russia","FESCO","FESCO","FESCO","01-Feb-1996","17-Jan-1995","05-May-1995",,,,5210,18.2,6.56,,,,"VLS IFO",17.5,"1 x Diesel - MaK 9M32 - 4-stroke 9-cyl. 320mm x480mm bore/stroke 3,825mkW total at 600rpm",5200,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",15.5,2,7277,"Fully Cellular Container","North Asia (65.4 %)",9,101.12,,,,"Russia","In Service"
12949191,9129471,"Sara Star",370288000,"Nabiha","Panama","Mediterranean Line","Mediterranean Line","Mediterranean Line","01-Jan-1996","17-Jan-1995","14-Jul-1995",2498,,,5207,18.2,6.56,,,,"VLS IFO",17.5,"1 x Diesel - MWM TBD645-9 - 4-stroke 9-cyl. 330mm x450mm bore/stroke 3,825mkW total at 600rpm",5200,,,,15.5,2,7277,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",10,100.6,,,,"Egypt","In Service"
12920787,9121857,"Abanoz",372162000,"LDR Ilyas","Panama",,"Asya Roro","Asya Roro","01-Apr-1997","13-Feb-1996","10-Feb-1995",,,,5273,17.9,6.62,,,,"VLS IFO",19.2,"1 x Diesel - MaK 9M32 - 4-stroke 9-cyl. 320mm x480mm bore/stroke 3,960mkW total at 600rpm",5380,,,,16,3,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",10,99.95,,,,"Turkey","In Service"
12921021,9121883,"S.J. Rima",677020010,"Jaohar Rima","Tanzania",,"Unknown","Unknown","01-Jan-1998","24-Jun-1996","10-Feb-1995",2750,,,5397,17.6,6.62,,,,"VLS IFO",17.2,"1 x Diesel - MaK 9M32 - 4-stroke 9-cyl. 320mm x480mm bore/stroke 2,000mkW total at 600rpm",2719,,,,16,3,,"Fully Cellular Container","Mediterranean / Black Sea (52.5 %)",9,99.95,,,,"Unknown","In Service"
12921155,9121895,"Aurelia",370180000,"BF Aurelia","Panama","Akdeniz RoRo","Akdeniz RoRo","Akdeniz RoRo","01-Apr-1998","18-Mar-1997","10-Feb-1995",,,,5272,17.9,6.64,,,,"VLS IFO",17.2,"1 x Diesel - MaK 9M32 - 4-stroke 9-cyl. 320mm x480mm bore/stroke 3,960mkW total at 600rpm",5384,,,,16,3,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",12,99.95,,,,"Turkey","In Service"
12923283,9122227,"Admiral Danial",511100380,"Conger","Palau",,"H. & H. Szidat","H. & H. Szidat","01-Oct-1995","08-Apr-1994","17-Feb-1995",,,,5207,18.2,6.56,,,,"VLS IFO",17.5,"1 x Diesel - MWM TBD645-9 - 4-stroke 9-cyl. 330mm x450mm bore/stroke 3,825mkW total at 600rpm",5200,,,,15.5,2,7277,"Fully Cellular Container","Mediterranean / Black Sea (80.9 %)",10,100.6,,,,"Germany","In Service"
12923317,9122239,"Ayana",511100384,"Maris","Palau",,"DH Denizcilik","DH Denizcilik","01-Oct-1995","14-Apr-1994","17-Feb-1995",,,,5336,18.2,6.56,,,,"VLS IFO",17.5,"1 x Diesel - MWM TBD645-9 - 4-stroke 9-cyl. 330mm x450mm bore/stroke 3,825mkW total at 600rpm",5200,,,,15.5,2,7277,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",10,100.6,,,,"Turkey","Repairs"
12923441,9122241,"A2B Future",244870287,"Dette G.","Netherlands","A2B-Online","A2B-Online","A2B-Online","01-Sep-1995","14-Apr-1994","17-Feb-1995",,,,5336,18.2,6.56,,,,"VLS IFO",17.5,"1 x Diesel - MWM TBD645-9 - 4-stroke 9-cyl. 330mm x450mm bore/stroke 3,825mkW total at 600rpm",5200,,,,15.5,2,7277,"Fully Cellular Container","United Kingdom/Continent (100.0 %)",10,100.6,,,,"United Kingdom","In Service"
12904037,9113721,"Marja",245451000,"Magda","Netherlands","Unifeeder","Holwerda Shipmgmt","Holwerda Shipmgmt","01-Feb-1995","28-Jan-1994","14-Oct-1994",,,,5214,18.2,6.56,,,,"VLS IFO",17.5,"1 x Diesel - MWM TBD645-9 - 4-stroke 9-cyl. 330mm x450mm bore/stroke 3,825mkW total at 600rpm",5200,,,,15.5,2,7277,"Fully Cellular Container","United Kingdom/Continent (100.0 %)",10,100.6,,,,"Netherlands","In Service"
12904161,9113733,"A2B Leader",246899000,"Atlantic Comet","Netherlands","A2B-Online","A2B-Online","A2B-Online","01-Mar-1995","02-Feb-1994","14-Oct-1994",,,,5214,18.2,6.56,,,,"VLS IFO",17.5,"1 x Diesel - MWM TBD645-9 - 4-stroke 9-cyl. 330mm x450mm bore/stroke 3,825mkW total at 600rpm",5200,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",15.5,2,7277,"Fully Cellular Container","United Kingdom/Continent (100.0 %)",7,100.6,,,,"United Kingdom","In Service"
12904295,9113745,"A2B Ambition",244170750,"Gerda","Netherlands","A2B-Online","A2B-Online","A2B-Online","01-Apr-1995","02-Feb-1994","14-Oct-1994",,,,5214,18.2,6.56,,,,"VLS IFO",17.5,"1 x Diesel - MWM TBD645-9 - 4-stroke 9-cyl. 330mm x450mm bore/stroke 3,825mkW total at 600rpm",5200,,,,15.5,2,7277,"Fully Cellular Container","United Kingdom/Continent (100.0 %)",10,100.6,,,,"United Kingdom","In Service"
12822377,9061289,"Caribe Legend",305646576,"Hoheweg","Antigua & B.","Hyde Shipping","Hyde Shipping","Hyde Shipping","01-Dec-1993","24-Apr-1992",,,,,5336,18.2,6.56,,,,"VLS IFO",17,"1 x Diesel - MWM TBD645-9 - 4-stroke 9-cyl. 330mm x450mm bore/stroke 3,825mkW total at 600rpm",5200,,,,15.5,2,7578,"Fully Cellular Container","East Coast North America (100.0 %)",9,100.6,,,,"United States","In Service"
12822401,9061291,"Anna G.",212075000,"Rhein Partner","Cyprus","X-Press Feeders","Gerdes Schiffahrts","Gerdes Schiffahrts","01-Feb-1994","29-Apr-1992",,,,,5336,18.2,6.55,,,,"VLS IFO",17,"1 x Diesel - MWM TBD645-9 - 4-stroke 9-cyl. 330mm x450mm bore/stroke 3,825mkW total at 600rpm",5200,,,,15.5,2,7578,"Fully Cellular Container","United Kingdom/Continent (100.0 %)",10,100.6,,,,"Germany","In Service"
12822535,9061306,"Deneb",,"OOCL Neva","Antigua & B.",,"Elbdeich Reederei","Elbdeich Reederei","01-May-1994",,,,,,5336,18.2,6.55,,,,"IFO 180",17,"1 x Diesel - MWM TBD645-9 - 4-stroke 9-cyl. 330mm x450mm bore/stroke 3,825mkW total at 600rpm",5200,,,,15.5,2,7275,"Fully Cellular Container",,,100.6,,,,"Germany","Total Loss"
12821909,9061253,"Christina 1",,"Christina","Panama","Mediterranean Line","Mediterranean Line","Mediterranean Line","01-Nov-1993","14-Apr-1992",,,,,5336,18.2,6.56,,,,"VLS IFO",17.5,"1 x Diesel - MWM TBD645-9 - 4-stroke 9-cyl. 330mm x450mm bore/stroke 3,825mkW total at 600rpm",5200,,,,15.5,2,7578,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",15,100.6,,,,"Egypt","In Service"
12965975,9123790,"Jaohar Challenger",671021100,"BF Catania","Tonga",,"Lyndon Marine Ltd","Lyndon Marine Ltd","01-Sep-1995","14-Jul-1994","01-Apr-1995",,,,5210,18.2,6.56,,,,"VLS IFO",12.5,"1 x Diesel - MWM TBD645-9 - 4-stroke 9-cyl. 330mm x450mm bore/stroke 3,825mkW total at 600rpm",5200,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 200cu.m/hr - 2022 installation year",12,2,7277,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",9,100.6,,,,"Romania","In Service"
12996487,9144689,"A2B Spirit",244150813,"Nor Feeder","Netherlands","A2B-Online","A2B-Online","A2B-Online","01-Mar-1998","07-Dec-1995","20-Mar-1996",,,,5202,18.45,6.56,,,,"VLS IFO",17.5,"1 x Diesel - MaK 9M32 - 4-stroke 9-cyl. 320mm x480mm bore/stroke 3,825mkW total at 600rpm",5200,,,,16.5,2,7247,"Fully Cellular Container","United Kingdom/Continent (100.0 %)",10,101.8,,,,"United Kingdom","In Service"
