"Listing"

"WFR Listing"
"Created 15 February 2022 21:18"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Builder"
12633605,9180011,"Henry Well",355844000,"Baltic Spire","Panama","First International","First International","First International","01-Dec-1997","02-Jul-1997","31-Jan-1997",5971,,,28545,27.2,9.7," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC6 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,847mkW total at 136rpm",7950,,,,14,5,37523,"Bulk Carrier","South East Asia (51.9 %)",22,169.03,14,13.5,,"United Kingdom","Imabari SB Marugame"
12605857,9145712,"Bao Neng",373971000,"Gloria Hayne","Panama","Hubei Qin Tai Ltd","Hubei Qin Tai Ltd","Hubei Qin Tai Ltd","01-Oct-1996","22-Apr-1996","01-Oct-1995",6124,,,28392,27.2,9.76," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",20.8,"1 x Diesel - MAN B. & W. 5S50MC Mk4 - 2-stroke 5-cyl. 500mm x1910mm bore/stroke 7,135mkW total at 127rpm",9700,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",14,5,37523,"Bulk Carrier","South East Asia (61.0 %)",20,169.03,,,,"China P.R.","Imabari SB Marugame"
12520567,9132662,"Lugano",518100487,"Queen Anatolia","Cook Islands","Amathus Shpmngt","Amathus Shpmngt","Amathus Shpmngt","01-Jan-1996","01-Aug-1995","04-Mar-1994",6064,,,28450,27.2,9.76," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",2.3,"JPYbn","VLS IFO",22.2,"1 x Diesel - Mitsubishi 5UEC52LA - 2-stroke 5-cyl. 520mm x1600mm bore/stroke 5,884mkW total at 133rpm",8000,,,,14.2,5,37523,"Bulk Carrier","Mediterranean / Black Sea (52.8 %)",22,169.03,,,,"Greece","Imabari SB (Imabari)"
12577853,9132674,"Sheng Le B",374572000,"Diligence","Panama","Guangzhou Seaway","Guangzhou Seaway","Guangzhou Seaway","01-Dec-1995","20-Jun-1995","01-Mar-1995",6064,,,28381,27.2,9.76," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",19,"1 x Diesel - MAN B. & W. 5S50MC Mk4 - 2-stroke 5-cyl. 500mm x1910mm bore/stroke 7,135mkW total at 127rpm",9700,,,,14,5,37523,"Bulk Carrier","South East Asia (74.4 %)",21,169.03,,,,"China P.R.","Imabari SB (Imabari)"
16267266,8671867,"Wen Feng 18",413240150,,"China P.R.","Changyuan Shpg","Changyuan Shpg","Changyuan Shpg","01-Dec-2009",,"01-Jan-2007",,,,26800,24.8,9.5,,,,"VLS IFO",,"2 x Diesel - Jiangsu Antai Power X8320ZCB - 4-stroke 8-cyl. 320mm x380mm bore/stroke 5,293mkW total at 575rpm",7197,,,,,4,,"Bulk Carrier","East Asia (100.0 %)",20,175,,,,"China P.R.","Jiangsu Runyang"
12462711,9020089,"Coral Bulker",,"Crest Unity","Hong Kong",,"Pacific Basin Shpg","Pacific Basin Shpg","01-Mar-1991",,,,,,28000,27.2,9.75," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"IFO 380",20.7,"1 x Diesel - MAN B. & W. 5S50MC Mk3 - 2-stroke 5-cyl. 500mm x1910mm bore/stroke 6,545mkW total at 123rpm",8900,,,,14,5,37564,"Bulk Carrier",,22,169.03,,,,"Hong Kong","Imabari SB (Imabari)"
12457083,8919104,"Rui Jin",511181000,"Power Star","Palau",,"Fujian Mainstar","Fujian Mainstar","01-Feb-1990","18-Nov-1989",,,,,28493,27.2,9.75," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",20,"1 x Diesel - MAN B. & W. 5S50MC Mk3 - 2-stroke 5-cyl. 500mm x1910mm bore/stroke 5,736mkW total at 123rpm",7793,,,,13.9,5,37549,"Bulk Carrier","East Asia (100.0 %)",22,169.03,,,,"China P.R.","Imabari SB (Imabari)"
12448481,8914245,"Navigator B",620726000,"Pontonostos","Comoro Islands",,"Laureta Maritime","Laureta Maritime","01-Apr-1990","22-Dec-1989",,5993,,"23-Jul-2020",28470,27.2,9.75," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",18.5,"1 x Diesel - MAN B. & W. 5S50MC Mk3 - 2-stroke 5-cyl. 500mm x1910mm bore/stroke 5,736mkW total at 108rpm",7799,,,,13.7,5,37550,"Bulk Carrier",,23,169.03,,,,"Lebanon","Imabari SB Marugame"
12476105,8912261,"ABK Trader",312338000,"Navision Trader","Belize",,"San Rafael Shipmgmt","San Rafael Shipmgmt","01-Jul-1991","09-Mar-1991",,6011,393,"06-Nov-2020",28452,27.2,9.75," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",20.4,"1 x Diesel - MAN B. & W. 5S50MC Mk4 - 2-stroke 5-cyl. 500mm x1910mm bore/stroke 7,135mkW total at 127rpm",9700,,,,13.7,5,37550,"Bulk Carrier",,20,169.03,,,,"Greece","Imabari SB (Imabari)"
12476239,9044425,"Quebec",356483000,"Zhong Bang 1","Panama","Kent Shpg & Chart","Kent Shpg & Chart","Kent Shpg & Chart","01-Sep-1991","17-Apr-1991",,6012,,,28451,27.2,9.75," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",20,"1 x Diesel - MAN B. & W. 5S50MC Mk3 - 2-stroke 5-cyl. 500mm x1910mm bore/stroke 6,545mkW total at 123rpm",8900,,,,13.7,5,37549,"Bulk Carrier","South East Asia (72.8 %)",20,169.03,,,,"Turkey","Imabari SB (Imabari)"
12489389,9062300,"Sunnine",374269000,"Hiram","Panama","Feng Sea Shpg","Feng Sea Shpg","Feng Sea Shpg","01-Aug-1992","08-Apr-1992",,,,,28450,27.2,9.75," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",19.5,"1 x Diesel - MAN B. & W. 5S50MC Mk4 - 2-stroke 5-cyl. 500mm x1910mm bore/stroke 5,736mkW total at 108rpm",7799,,,,13.9,5,37549.55,"Bulk Carrier","South East Asia (66.4 %)",22,169.03,,,,"Singapore","Imabari SB (Imabari)"
12513701,9085572,"Yamtai",477678000,"Ideal Bulker","Hong Kong","Shekou Shpg & Trans","Shekou Shpg & Trans","Zhejiang Energy","01-Jun-1994","03-Dec-1993",,6064,,,28460,27.2,9.75," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach (grab fitted)",,,"VLS IFO",19,"1 x Diesel - MAN B. & W. 5S50MC Mk4 - 2-stroke 5-cyl. 500mm x1910mm bore/stroke 7,135mkW total at 127rpm",9700,,,,14,5,37523,"Bulk Carrier","South East Asia (74.2 %)",22,169.03,,,,"China P.R.","Imabari SB (Imabari)"
12573855,9115092,"Bao Sheng",374796000,"Vivian Ocean","Panama","Hubei Qin Tai Ltd","Hubei Qin Tai Ltd","Hubei Qin Tai Ltd","01-Mar-1995","13-Oct-1994","01-Mar-1994",6064,,,28399,27.2,9.74," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",20.7,"1 x Diesel - MAN B. & W. 5S50MC Mk4 - 2-stroke 5-cyl. 500mm x1910mm bore/stroke 7,135mkW total at 127rpm",9700,,,,14,5,37523,"Bulk Carrier","South East Asia (57.1 %)",20,169.03,,,,"China P.R.","Imabari SB (Imabari)"
12546767,9109964,"Gozo",373306000,"Idil","Panama",,"Unifleet","Unifleet","01-Oct-1994","22-Apr-1994",,6064,,,28429,27.2,9.75," 4 x Crane (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",20,"1 x Diesel - MAN B. & W. 5S50MC Mk4 - 2-stroke 5-cyl. 500mm x1910mm bore/stroke 7,135mkW total at 127rpm",9700,,,"1 x BWTS - Ballast Water Treatment System - DESMI CompactClean OptIMO at 340cu.m/hr - 2021 installation year",13,5,37523,"Bulk Carrier","Middle East (49.7 %)",22,169.03,,,,"Lebanon","Imabari SB (Imabari)"
12301335,8116881,"Mirach",371902000,"Durumata","Panama",,"Mira Denizcilik","Mira Denizcilik","01-Jul-1982",,,,,,27192,23.14,10.42," 5 x Crane SWL 15 tons",,,"IFO 380",,"1 x Diesel - Sulzer 6RLB66 - 2-stroke 6-cyl. 660mm x1400mm bore/stroke 8,716mkW total at 140rpm",11850,,,,14.75,5,32295,"Bulk Carrier",,,176.01,,,,"Turkey","Kanasashi K.K."
12012967,7101803,"Ocean Lucky",,"Pearl","St. Vincent & G.",,"Sun-Line Ltd.","Sun-Line Ltd.","01-Jan-1971",,,,,,27447,22.94,9.91," 4 x Crane (Centreline) SWL 16 tons",,,"IFO 380",35,"2 x Diesel - 4-stroke 12-cyl. 410mm x470mm bore/stroke 8,826mkW total",12000,,,,15.5,5,30170,"Bulk Carrier",,,188.14,,,,"Hong Kong","Haugesund MV"
15643287,9319064,"Kallio",230645000,"Credo","Finland","ESL Shipping","ESL Shipping","ASPO PLC","01-Mar-2006","08-Apr-2005","30-Nov-2003",,,,21353,24.6,9.4," 3 x Crane - MacGregor SWL 37.50 tons, 28m. max. outreach",,,"VLS IFO",,"1 x Diesel - Wartsila 2-stroke 6RT-flex50-B - 2-stroke 6-cyl. 500mm x2050mm bore/stroke 9,720mkW total at 120rpm",13215,,"Eco – Electronic Engine","1 x Oily Water Separator - Marinfloc OWS-CD, 1 x BWTS - Ballast Water Treatment System - 2021 installation year",17.5,2,25667,"Bulk Carrier","United Kingdom/Continent (100.0 %)",14,159.22,,,,"Finland","Shanghai Edward"
58731643,8731643,"Lyu Chong",,,"Unknown","Heyolina Shipping Co","Heyolina Shipping Co","Heyolina Shipping Co","01-Jan-1995",,"01-Jan-1993",,,,26500,26,9.5,,,,"VLS IFO",,"1 x Diesel - 2-stroke ",11995,,,,13.5,5,33500,"Bulk Carrier",,20,183.04,,,,"North Korea","Chongjin S/yard"
12604771,9149811,"Kiani Satu",,,"Antigua & B.",,"Esmeralda Schiff","Esmeralda Schiff","01-Nov-1997","16-Jun-1997","17-Apr-1996",6535,,,16717,26,7," 3 x Crane SWL 25 tons",,,"IFO 380",22.5,"1 x Diesel - MAN B. & W. 6L42MC Mk1 - 2-stroke 6-cyl. 420mm x1360mm bore/stroke 5,439mkW total at 159rpm",7395,,,,15.9,4,22226,"Open Hatch Carrier",,14,165,,,,"Germany","Halla Eng."
11972017,6820622,"Erato",,"Gateshead","Malta",,"Goldenport Holdings","Goldenport Holdings","01-Jan-1968",,,6706,,,29098,23.16,10.68," 14 x Derrick SWL 10 tons",,,"IFO 380",35,"1 x Diesel - Sulzer 7RND76 - 2-stroke 7-cyl. 760mm x1550mm bore/stroke 8,238mkW total at 122rpm",11200,,,,15,7,35722,"Bulk Carrier",,,180.8,,,,"Greece","Hakodate Dock"
12374113,8400244,"Crystal Gold",405000099,"Vanessa A","Bangladesh",,"Crystal Navigation","Crystal Navigation","01-Jul-1986","07-Aug-1984",,5582,,"13-Apr-2018",27586,26.01,9.77," 4 x Crane (Centreline) SWL 25 tons (grab fitted)",,,"IFO 380",21.5,"1 x Diesel - MAN B. & W. 6L50MC-E Mk1 - 2-stroke 6-cyl. 500mm x1620mm bore/stroke 5,516mkW total at 133rpm",7500,,,,14.4,5,34645,"Bulk Carrier",,,168.31,,,,"Bangladesh","Mitsui SB (Tamano)"
12373879,8400218,"Orhan Y",667005192,"Orhan Deval","Sierra Leone",,"Endeavour Shpg Ltd","Endeavour Shpg Ltd","01-Dec-1984","16-Dec-1983",,5608,,"15-Feb-2021",27561,26,9.76," 4 x Crane (Centreline) SWL 25 tons",,,"VLS MDO",21,"1 x Diesel - MAN B. & W. 6L50MC-E Mk1 - 2-stroke 6-cyl. 500mm x1620mm bore/stroke 5,516mkW total at 133rpm",7500,,,,14,5,34674,"Bulk Carrier",,,168.3,,,,"Greece","Mitsui SB (Tamano)"
12372951,8400517,"South Star",457015000,"Florence","Mongolia",,"ITC Corp","ITC Corp","01-May-1985","14-Aug-1984",,5903,,,27652,27.03,9.59," 4 x Crane (Centreline) SWL 25 tons",,,"IFO 380",21,"1 x Diesel - Mitsubishi 6UEC52L - 2-stroke 6-cyl. 520mm x1600mm bore/stroke 5,685mkW total at 112rpm",7730,,,,14.25,5,34816,"Bulk Carrier",,27,165.51,,13,,"Vietnam","MHI Nagasaki"
12373161,8400531,"Prosperity",353429000,"Dodekanisa","Panama",,"Onal Gemicilik","Onal Gemicilik","01-Mar-1986","22-Aug-1984",,,,,27652,27.02,9.6," 4 x Crane (Centreline) SWL 25 tons",,,"VLS IFO",21,"1 x Diesel - Mitsubishi 6UEC52L - 2-stroke 6-cyl. 520mm x1600mm bore/stroke 5,685mkW total at 112rpm",7730,,,,14.25,5,34811,"Bulk Carrier","Indian Subcontinent (100.0 %)",20,165.5,,,,"Turkey","MHI Nagasaki"
15329725,9266932,"Hai Nam 79",574003460,"Jules Garnier","Vietnam","Hai Nam Development","Hai Nam Development","Hai Nam Development","01-Oct-2002","10-Apr-2002","01-Jan-2002",,,,28656,26,9.90," 3 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S35MC6.1 - 2-stroke 7-cyl. 350mm x1400mm bore/stroke 5,180mkW total at 173rpm",7042,,,,13,4,28291,"Open Hatch Carrier","South East Asia (100.0 %)",19,161,12.5,12,,"Vietnam","Naikai Zosen Setoda"
12186651,7701550,"Te Hsing",354497000,"Jui Cheng","Panama",,"Jui Pang Shipping","Jui Pang Shipping","01-Oct-1977",,,,,,27046,23.14,10.64," 5 x Crane SWL 25 tons (grab fitted)",,,"IFO 380",38.6,"1 x Diesel - B. & W. 8K62EF - 2-stroke 8-cyl. 620mm x1400mm bore/stroke 7,870mkW total at 143rpm",10700,,,,14.9,5,33938,"Bulk Carrier",,,172.5,,,,"Taiwan","Naikai Innoshima"
16167160,8671984,"Tang Shan Chang Sheng 6",413823000,"Feng Yuan Hai 1","China P.R.",,"Tangshan Changsheng","Tangshan Changsheng","01-Sep-2009",,"01-Dec-2007",,,,26284,23.8,10.2,,,,"VLS IFO",,"1 x Diesel - Pielstick 8PC2.6 - 4-stroke 8-cyl. 400mm x460mm bore/stroke 4,398mkW total at 520rpm",5980,,,,,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Zhejiang Jiuzhou"
12369193,8325913,"Sergo Zakariadze",,,"Russia",,"Novorossiysk Shpg.","SCF Group","01-Dec-1984",,,,,,25000,22.86,10.1,,,,"IFO 380",37.7,"1 x Diesel - MAN B. & W. 6DKRN67/140 - 2-stroke 6-cyl. 670mm x1400mm bore/stroke 8,238mkW total at 140rpm",11200,,,,14.5,7,27025,"Bulk Carrier",,,184.41,,,,"Russia","Varna Shipyard"
12534535,9117832,"Amano T",312304000,"Kotsikas","Belize","Hatoun Shipping Co","Hatoun Shipping Co","Hatoun Shipping Co","01-Apr-1996","10-Nov-1995","23-Aug-1994",6275,,,27359,26.2,9.92," 4 x Crane (Centreline) SWL 30 tons",20,"$m","VLS IFO",21.5,"1 x Diesel - MAN B. & W. 5L50MC Mk1 - 2-stroke 5-cyl. 500mm x1620mm bore/stroke 4,932mkW total at 148rpm",6705,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 400cu.m/hr - 2021 installation year",13.5,5,35388,"Bulk Carrier","Mediterranean / Black Sea (54.4 %)",20,167,,,,"Syria","Hanjin HI (Ulsan)"
12534669,9117844,"Kraken I",355589000,"Agatis","Panama","Dellwood Mrn","Dellwood Mrn","Dellwood Mrn","01-Jul-1996","15-Feb-1996","02-Sep-1994",6276,,,27254,26.2,9.92," 4 x Crane (Centreline) SWL 30 tons",20,"$m","VLS IFO",20.7,"1 x Diesel - MAN B. & W. 5L50MC Mk1 - 2-stroke 5-cyl. 500mm x1620mm bore/stroke 4,932mkW total at 148rpm",6705,,,,14.5,5,35387,"Bulk Carrier","West Coast South America (100.0 %)",20,167,,,,"Marshall Is.","Hanjin HI (Ulsan)"
12534793,9117856,"Clare",354568000,"Doris","Panama","Jadeland Marine","Jadeland Marine","Jadeland Marine","01-Oct-1996","23-May-1996","02-Sep-1994",6276,,,27259,26.2,9.92," 4 x Crane (Centreline) SWL 30 tons",20.8,"$m","VLS IFO",21.5,"1 x Diesel - MAN B. & W. 5L50MC Mk1 - 2-stroke 5-cyl. 500mm x1620mm bore/stroke 4,932mkW total at 148rpm",6705,,,"2 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr - 2019 installation year",14.5,5,35387,"Bulk Carrier","South East Asia (41.7 %)",20,167,,,,"China P.R.","Hanjin HI (Ulsan)"
12534827,9117868,"ZJ Rainbow",352101000,"Mahoni","Panama",,"Zhangjiagang Oceanic","Zhangjiagang Oceanic","01-Jan-1997","23-Aug-1996","02-Sep-1994",6276,,,27254,26.2,9.92," 4 x Crane (Centreline) SWL 30 tons",20.8,"$m","VLS IFO",21.5,"1 x Diesel - MAN B. & W. 5L50MC Mk1 - 2-stroke 5-cyl. 500mm x1620mm bore/stroke 4,932mkW total at 148rpm",6705,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",13.5,5,35387,"Bulk Carrier","South East Asia (58.6 %)",22,167,,,,"China P.R.","Hanjin HI (Ulsan)"
80475948,8671697,"Lv Neng 1",413913000,,"China P.R.","Shanghai Qianghui","Shanghai Qianghui","Shanghai Qianghui","01-Nov-2009",,"01-Mar-2008",6327,,,26640,23.8,10.2,,,,"VLS IFO",,"1 x Diesel - Daihatsu 8DKM-36 - 4-stroke 8-cyl. 360mm x480mm bore/stroke 4,413mkW total at 600rpm",5996,,,,,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Jiangsu Jiuzhou"
16273825,8671611,"Orient Shenyu",,"Glory Hope 1","Unknown",,"Ningbo Shenyu","Ningbo Shenyu","01-Dec-2009",,"01-Dec-2007",,,,26551,23.8,10.2,,,,"VLS IFO",,"1 x Diesel - Daihatsu 8DKM-36 - 4-stroke 8-cyl. 360mm x480mm bore/stroke 4,413mkW total at 600rpm",5996,,,,12.5,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Zhejiang Jiuzhou"
12324613,8131398,"Ning Hai",412404000,,"China P.R.",,"COSCO Shanghai","China COSCO Shipping","01-Dec-1981",,,,,,25666,23.2,10.09," 4 x Crane (Centreline) SWL 10 tons",,,"IFO 380",,"1 x Diesel - Sulzer 6RND76 - 2-stroke 6-cyl. 760mm x1550mm bore/stroke 8,826mkW total at 122rpm",12000,,,,14.5,6,30793,"Bulk Carrier",,,184.72,,,,"China P.R.","Hudong Shipyard"
12451531,8912259,"Adventurer K",312742000,"Uniplus","Belize",,"GSS Marine Shipping","GSS Marine Shipping","01-Sep-1989","24-Jun-1989",,5861,,"25-Oct-2019",28025,27.22,9.77," 4 x Crane (Centreline) SWL 30 tons",,,"IFO 380",21.5,"1 x Diesel - MAN B. & W. 5S50MC Mk3 - 2-stroke 5-cyl. 500mm x1910mm bore/stroke 5,737mkW total at 108rpm",7800,,,,13.9,4,36894,"Bulk Carrier",,18,166.63,,,,"U.A.E.","Imabari SB (Imabari)"
16282498,8671635,"Yin Huan 19",413709000,,"China P.R.","Taizhou Yunlai","Taizhou Yunlai","Taizhou Yunlai","01-Jun-2009",,"01-Jun-2007",,,,27143,23.8,10.20,,,,"VLS IFO",,"1 x Diesel - Pielstick 8PC2.6 - 4-stroke 8-cyl. 400mm x460mm bore/stroke 4,400mkW total at 520rpm",5982,,,,,4,33003,"Bulk Carrier",,20,172.8,,,,"China P.R.","Ningbo Zhongyang"
12512467,9105396,"Rising Falcon",375821000,"Scan Bulker","St. Vincent & G.",,"Swedish Management","Swedish Management","01-Jan-1995","23-Jun-1994",,5964,,,27308,27.03,9.53," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",19.8,"1 x Diesel - MAN B. & W. 5L50MC Mk1 - 2-stroke 5-cyl. 500mm x1620mm bore/stroke 5,369mkW total at 125rpm",7300,,,,14.4,5,34811,"Bulk Carrier","Middle East (29.8 %)",24,165.5,,,,"U.A.E.","MHI Shimonoseki"
12505869,9076387,"Articulate",511100210,"Amsel","Palau","VRS Mrtm","VRS Mrtm","VRS Mrtm","01-Mar-1994","19-Oct-1993",,5964,,,27308,27,9.53," 4 x Crane (Centreline) SWL 30.50 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5L50MC Mk1 - 2-stroke 5-cyl. 500mm x1620mm bore/stroke 5,369mkW total at 148rpm",7300,,,,,5,34810,"Bulk Carrier","Middle East (46.1 %)",22,165.5,14,13.5,,"Greece","MHI Shimonoseki"
12505993,9076399,"Winca",374885000,"Red Mistral","Panama","Megawell Int'l","Megawell Int'l","Megawell Int'l","01-Aug-1994","19-Oct-1993",,5964,,,26536,27.03,9.3," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",,,"VLS IFO",21,"1 x Diesel - MAN B. & W. 5L50MC Mk1 - 2-stroke 5-cyl. 500mm x1620mm bore/stroke 5,370mkW total at 148rpm",7301,,,,13.5,5,34810,"Bulk Carrier","South East Asia (69.7 %)",23,165.5,,,,"Hong Kong","MHI Shimonoseki"
12530829,9111357,"Bosphorus King",357409000,"Spring Bulker","Panama",,"Kalamis Shipping","Kalamis Shipping","01-Jun-1995","09-Dec-1994","24-Jun-1994",5951,,,27308,27.03,9.53," 4 x Crane (Centreline) SWL 30 tons",20.4,"$m","VLS IFO",19.8,"1 x Diesel - MAN B. & W. 5L50MC Mk1 - 2-stroke 5-cyl. 500mm x1620mm bore/stroke 5,369mkW total at 148rpm",7300,,,,14.1,5,34810,"Bulk Carrier","East Coast South America (56.3 %)",24,165.5,,,,"Turkey","MHI Shimonoseki"
12536113,9111369,"Winda",352290000,"Lucky Star","Panama","Ever Success","Ever Success","Ever Success","01-Jul-1995","16-Mar-1995","05-Aug-1994",5951,,,27321,27,9.53," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",19.8,"1 x Diesel - MAN B. & W. 5L50MC Mk1 - 2-stroke 5-cyl. 500mm x1620mm bore/stroke 4,965mkW total at 148rpm",6750,,,,14.1,5,34811,"Bulk Carrier","South East Asia (72.3 %)",20,165.5,14,13.5,,"Hong Kong","MHI Shimonoseki"
12536247,9111371,"New Levant",312194000,"New Mistral","Belize","GMZ Ship","GMZ Ship","GMZ Ship","01-Jul-1995","14-Apr-1995","05-Aug-1994",,,,27321,27,9.52," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",19.8,"1 x Diesel - MAN B. & W. 5L50MC Mk1 - 2-stroke 5-cyl. 500mm x1620mm bore/stroke 5,370mkW total at 148rpm",7301,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 400cu.m/hr - 2021 installation year",14.1,5,34811,"Bulk Carrier","Middle East (49.1 %)",23,165.5,13.5,13,,"Lebanon","MHI Shimonoseki"
15589305,9302463,"Privlaka",238223000,"Maloja","Croatia","Tankerska Plovidba","Tankerska Plovidba","Tankerska Plovidba","01-Mar-2005","30-Sep-2003","01-Dec-2002",,,,27104,27,9.61," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5L50MC6.1 - 2-stroke 5-cyl. 500mm x1620mm bore/stroke 5,373mkW total at 125rpm",7300,,,,14.1,5,34811,"Bulk Carrier","East Asia (47.8 %)",22,165.5,,,,"Croatia","ARS"
15589439,9302475,"Occitan Key",311000551,"Madrisa","Bahamas","SGM Shipping","SGM Shipping","SGM Shipping","01-Oct-2006","22-Dec-2004","12-Sep-2003",,,,27112,27,9.61," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5L50MC6.1 - 2-stroke 5-cyl. 500mm x1620mm bore/stroke 6,650mkW total at 148rpm",9040,,,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-450 at 450cu.m/hr - 2021 installation year",14.1,5,34811,"Bulk Carrier","East Asia (41.6 %)",20,165.5,,,,"Switzerland","ARS"
15589563,9334480,"PVT Aroma",574003240,"Aroma","Vietnam","PV TRANS","PV TRANS","PetroVietnam","01-Sep-2008","29-May-2006","12-Sep-2003",,,,27112,27,9.61," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5L50MC6.1 - 2-stroke 5-cyl. 500mm x1620mm bore/stroke 6,650mkW total at 148rpm",9040,,,,14.1,5,34811,"Bulk Carrier","South East Asia (29.6 %)",20,165.5,,,,"Vietnam","ARS"
12638655,9158458,"Ekaterina",215776000,"Diklo","Malta","Koma Shipping","Koma Shipping","Koma Shipping","01-Aug-2000","15-Aug-1997","01-Dec-1996",,,,26375,27,9.52," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",20,"1 x Diesel - MAN B. & W. 5L50MC Mk5 - 2-stroke 5-cyl. 500mm x1620mm bore/stroke 6,655mkW total at 148rpm",9050,,,"1 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 at 1500cu.m/hr - 2018 installation year",13.5,5,34811,"Bulk Carrier","Mediterranean / Black Sea (54.9 %)",20,165.5,,,,"Russia","ARS"
14651539,9244037,"Valerio",314533000,"Occitan Barsac","Barbados","Amson Marine","Amson Marine","Amson Marine","01-Jul-2003","20-Apr-2001","01-Nov-2000",,,,27112,27,9.61," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5L50MC6.1 - 2-stroke 5-cyl. 500mm x1620mm bore/stroke 5,373mkW total at 125rpm",7300,,,,,5,34811,"Bulk Carrier","Mediterranean / Black Sea (88.9 %)",24,165.5,14,13.5,,"Greece","ARS"
12588325,9138616,"Amazon",308287000,"D.S. Mirage","Bahamas",,"Tide Line Inc.","Tide Line Inc.","01-Nov-1997","02-May-1997","10-Nov-1995",6674,,"23-Apr-2021",26096,25,10," 4 x Crane (Centreline) SWL 25 tons (grab fitted)",23,"$m","VLS IFO",18.6,"1 x Diesel - MAN B. & W. 6L50MC Mk1 - 2-stroke 6-cyl. 500mm x1620mm bore/stroke 4,879mkW total at 148rpm",6634,,,,14,5,35671,"Open Hatch Carrier",,18,172,,,,"Greece","GSI Liwan"
12588459,9138628,"Golden Ocean",631911330,"Rich Honor","Equatorial Guinea","Golden Oceans Shpg","Golden Oceans Shpg","Golden Oceans Shpg","01-Apr-1998","31-Jul-1997","10-Nov-1995",,,,26031,25,10," 4 x Crane (Centreline) SWL 25 tons",23,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 6L50MC Mk1 - 2-stroke 6-cyl. 500mm x1620mm bore/stroke 4,880mkW total at 111rpm",6635,,,,15,5,35671,"Open Hatch Carrier","East Asia (100.0 %)",21,171.97,,,,"Hong Kong","GSI Liwan"
