"Listing"

"WFR Listing"
"Created 16 February 2022 05:30"


"CVN","Stock Exchange Ticker","Speed (knots)","Speed category","Great Lakes Fitted","Contract Date Ind","Self Unloader (Ind)","Builder Yard Location","Air Draft From Water Line (m)","Demo Location","Manager Group","Grabs Ind","Vessel Name Date","Ice Class (Ind)","Ice Notation","Self Unloader Type","Original Builder","Original Builder Group","FEU Max In Holds","FEU Max On Deck","Deck Strength (sq m t)","Deck Cargo (Ind)","SOx Scrubber Indicator","BWMS Status","Deck Timber Loading (Ind)","Pool Operator Country/Region","BWMS 1 Retrofit Date","BWMS Technology Type","Grabs No","Deck Cargo Height (m)","Auxiliary Engine Detail","BWMS 2 Retrofit Date","Propulsor Detail","Maximum Speed (knots)","Self Unloader Cap (t hr)","Total Cargo Decks No","Hatch Max Length (m)","Hatch Max Width (m)","Heavy Lift (Ind)","Hull Type"
12612039,,14,"Laden","N",,,"Tsu",,,"Intertek Maritime",,"01-Jul-2017",,,,"NKK (Tsu)","NKK (Tsu)",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 1,200ekW total, (1,500kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",,,1,17.1,15
12612163,,14,"Laden","N",,,"Tsu",,,"Jimei Hua Shipping",,"01-Aug-2020",,,,"NKK (Tsu)","NKK (Tsu)",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 1,200ekW total, (1,500kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",,,1,17.1,15
12612321,"9104",13.5,"Service","N",,,"Tsu",,,"Mitsui OSK Lines",,,,,,"NKK (Tsu)","NKK (Tsu)",,,,,,"Fitted",,,"22-Mar-2018","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 2,400mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",,,1,17.1,15
12612589,,13.4,"Service",,,,"Kure",,,,,"01-Oct-2021","N",,,"Kanda Zosensho","Kanda S.B. Co.",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 176rpm",,,,24,20.2
12612747,,12,"Laden","N",,,"Geoje",,,"Allied Marine","N","01-Jan-2018","N",,,"Samsung HI","Samsung HI",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 1,648ekW total, (2,061kVA total) 440V",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,1,16.6,14.09,"N"
12613115,,12,"Service",,,,"Tokyo",33.72,"Unknown","Orion Shipping Ltd.",,"01-Jan-2008","N",,,"I.H.I. (Tokyo)","IHI Power Systems",,,,,,,,,,,,,,,"1 x CP Propeller (Aft Centre) (mechanical)",,,,19.2,17.8
12613249,,12,"Service",,,,"Shanghai",,,"Chinese Govt",,"01-Jan-1999",,,,"Jiangnan Shipyard","Jiangnan Shipyard",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 115rpm"
12613407,,13,"Service","N",,"N","Yokosuka",,,"DLSM Co Ltd","N","01-Nov-2020","N",,,"Sumitomo (Yokosuka)","Sumitomo HI",,,,"N",,,"N",,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",16.1,,,,,"N"
12613531,,13.7,"Service","N",,"N","Yokosuka",,,"Seacon Ships","N","01-Nov-2020","N",,,"Sumitomo (Yokosuka)","Sumitomo HI",,,,,,"Fitted",,,"27-Jan-2022",,,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 2,241mkW total at 813rpm driving 3 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",,,1,16.29,15.03,"N"
12613799,,11,"Laden","N",,"N","Yokosuka",47.11,,"Al Khalejia",,"01-Apr-2019",,,,"Sumitomo (Yokosuka)","Sumitomo HI",,,,"N",,"Pending","N",,"03-May-2023","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,,,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm"
12613823,,14.5,"Service","N",,"N","Yokosuka",47.11,,"Ningbo Tianyi Shpg",,"01-Nov-2015",,,,"Sumitomo (Yokosuka)","Sumitomo HI",,,,"N",,,"N",,,,,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x Taiyo FE 41CS-10 - generator(s) at 960ekW total, (1,200kVA total) 450V",,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm"
12613957,,14,"Service","N",,"N","Yokosuka",47.11,,"Andhika Lines",,"01-Jan-2016",,,,"Sumitomo (Yokosuka)","Sumitomo HI",,,,"N",,,"N",,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm"
12614033,,14.4,"Service","N",,"N","Yokosuka",47.1,,"Combined Group",,"01-Dec-2017",,,,"Sumitomo (Yokosuka)","Sumitomo HI",,,,"N",,,"N",,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm"
12614291,,14.2,"Service","Y",,,"Wuhu",,,"Mansour Mgmt",,"01-Oct-2016","Y","ID",,"Wuhu Shipyard","Wuhu Shipyard",,,,,,,"Y",,,,,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 816ekW total, (1,020kVA total)",,"1 x Propeller (Aft Centre) (mechanical), 124rpm",,,,20,19
12614325,,13.5,"Service","N",,"N","Marugame",,,"Ykj Shipping Co. Ltd","N","01-Jul-2021","N",,,"Imabari SB Marugame","Imabari Shipbuilding",,,,"N",,"Pending","N",,"10-Jul-2022","ELECTROLYSIS (ELECTRO-CHLORINATION)",,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 1,320ekW total, (1,650kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,1,17.93,14.4,"N"
12614459,,14,"Service","N",,,"Mihara",,,"Safety Sailing",,"01-Dec-2016",,,,"Koyo Dock","Koyo Dock",,,,,,"Fitted",,,"06-Jan-2022","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 1,320ekW total, (1,650kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,1,17.93,14.4
12615119,,14,"Laden",,,,"Split",,,"Shinyuan Shpmngt",,"01-Oct-2018",,,,"Brodosplit","DIV Group",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Wartsila 4-stroke 4L20 - 4-stroke 4-cyl. 200mm x 280mm bore/stroke 2,280mkW total at 1,000rpm driving 3 x AC generator(s) at 2,199ekW total, (2,749kVA total) at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Lips, 127rpm"
12615377,,14.3,"Service","N",,,"Busan",,,"Adakent Ship Mgmt",,"01-Dec-2014",,,,"HHIC (Yeongdo)","HHIC (Yeongdo)",,,,,,,"Y",,,,,,"3 x Aux. Diesel Gen. - 4-stroke 1,500mkW total driving 3 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 170rpm"
12615401,,14.2,"Service","N",,"N","Tamano",,,"Dongguan Haichang","N","01-Nov-2018","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 4,380ekW total, (5,475kVA total)",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,1,17.82,16,"N"
12615535,,14.5,"Service",,,,"Saiki",,,"NJ Trust","Y","01-Sep-2020","N",,,"Saiki Hvy. Ind.","Onomichi Dockyd",,,,"Y",,,"Y",,,,4,,"2 x Aux. Diesel Gen. - Yanmar4-stroke  driving 2 x AC generator(s), 1 x Aux. Diesel Gen. - Caterpillar 3406 - 4-stroke 6-cyl.  at 1,500rpm driving 1 x AC generator(s) at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 158rpm",,,,20,17.52
12615669,,15,"Service",,,,"Saiki",,,"Medway Shp","Y","01-Aug-2021",,,,"Saiki Hvy. Ind.","Onomichi Dockyd",,,,"Y",,,"Y",,,,4,,,,"1 x FP Propeller (Aft Centre) (mechanical), 158rpm"
12616037,,13,"Laden","N",,,"Tokyo",,,"Eastern Med",,"01-Jan-2013",,,,"Hitachi Zosen","Hitachi Zosen",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Yanmar S185L-ET - 4-stroke 6-cyl. 185mm x 230mm bore/stroke 1,302mkW total at 900rpm driving 3 x Taiyo AC generator(s) at 1,200ekW total, (1,500kVA total) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 89rpm",,,,17,14.58
12616295,,14,"Service","N",,,"Marugame",,,"Fujian Guohang Group","Y","01-Jan-2009",,,,"Imabari SB Marugame","Imabari Shipbuilding",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,20.8,17.6
12616329,,14,"Service",,,"Y","Marugame",,,"Anrita Shipping",,"01-May-2010",,,,"Imabari SB Marugame","Imabari Shipbuilding",,,,,,,,,,,,,"4 x Aux. Diesel Gen. - 4-stroke  driving 4 x AC generator(s) at 1,584ekW total, (1,980kVA total)",,"1 x FP Propeller (Aft Centre) (mechanical), 133rpm",,880,,17.6,17.6
12616611,,14.1,"Service",,,,"Hakodate",40.75,,"Sky Shpg",,"01-Mar-2017",,,,"Hakodate Dock","Namura Zosensho",,,,"Y",,,"Y",,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), Mitsubishi HI Mach, 136rpm"
12616745,,14.1,"Service",,,,"Hakodate",,,"Zhangjiagang Oceanic",,"01-Mar-2018",,,,"Hakodate Dock","Namura Zosensho",,,,,,,"Y",,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), Mitsubishi HI Mach, 136rpm",,,1
12617089,,13,"Laden",,,,"Saikai",,,"Dato Marine Co. Ltd.","Y","01-Apr-2016",,,,"Oshima Shipbuilding","Oshima Shipbuilding",460,128,,"Y",,"Fitted",,,"27-Jan-2021","ELECTROLYSIS (ELECTRO-CHLORINATION)",4,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 2,400mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 111rpm",,,,20.25,25.4
12617113,,13,"Laden",,,,"Saikai",,,"Oryx Shipping",,"01-Feb-2016",,,,"Oshima Shipbuilding","Oshima Shipbuilding",460,128,,,,,,,,,,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 2,400mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 111rpm"
12617247,,15,"Service",,,,"Saikai",,,"Oryx Shipping",,"09-Jan-2017",,,,"Oshima Shipbuilding","Oshima Shipbuilding",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 2,400mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 111rpm"
12617371,,14.5,"Service",,,,"Saikai",,,"Oryx Shipping",,"02-Nov-2016",,,,"Oshima Shipbuilding","Oshima Shipbuilding",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 2,400mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 111rpm"
12617405,,14,"Service",,,"N","Oita",,,"V. Group",,"21-Nov-2011",,,,"Minaminippon (Ozai)","Imabari Shipbuilding",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Yanmar4-stroke  driving 2 x AC generator(s) at 960ekW total, (1,201kVA total)",,"1 x FP Propeller (Aft Centre) (mechanical), 120rpm"
12617539,,13.5,"Service",,,"N","Oita",,,"D-Sailling Shpg",,"01-Sep-2021",,,,"Minaminippon (Ozai)","Imabari Shipbuilding",,,,,,"Fitted",,,"11-Dec-2021",,,,"2 x Aux. Diesel Gen. - Yanmar4-stroke  driving 2 x AC generator(s) at 960ekW total, (1,201kVA total)",,"1 x FP Propeller (Aft Centre) (mechanical), 120rpm",,,1
12617797,,14.3,"Service",,,"N","Saiki",,,"Wuhan Yidong","N","01-Jun-2015","N",,,"Saiki Hvy. Ind.","Onomichi Dockyd",,,,"Y",,,"Y",,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 158rpm"
12617821,,13.6,"Service",,,,"Higashihiroshima",,,"First Marine",,"01-May-2011",,,,"Shin Kurushima","Shin Kurushima Group",,,,,,"Fitted",,,"06-Aug-2021",,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 158rpm"
12618031,,14.5,"Service","N",,"N","Sasebo",,,"Ningbo Tiansheng","N","01-Jun-2015","N",,,"Sasebo HI","Namura Zosensho",,,,"N",,,"N",,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,1,17,14.4,"N"
12618165,,14,"Service",,,"N","Tamano",,,"Sea Plain Shipping","N","17-Dec-2019","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,"N",,,"N",,,,,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 1,500ekW total, (1,875kVA total)",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,20.8,17.16
12618299,,14,"Service","N",,"N","Marugame",39.84,,"Dia Yuan Intl Shpg","N","01-Jul-2020","N",,,"Imabari SB Marugame","Imabari Shipbuilding",,,,"N",,,"N",,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",16.9,,1,17.93,14.4,"N"
12618457,,14.5,"Service","N",,"N","Marugame",39.84,"Bangladesh","Cyprus Sea Lines","N","01-May-2012","N",,,"Imabari SB Marugame","Imabari Shipbuilding",,,,"N",,,"N",,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",,,1,17.93,15.6,"N"
12619791,"9101",15,"Service","N",,"N","Saikai",,,"Anglo-Eastern Group",,"01-Jan-2003",,,,"Oshima Shipbuilding","Oshima Shipbuilding",,,,,,"Fitted",,,"20-Dec-2019","FILTRATION - ULTRAVIOLET",,,"3 x Aux. Diesel Gen. - Daihatsu 6DK-20 - 4-stroke 6-cyl. 200mm x 300mm bore/stroke 3,042mkW total at 1,800rpm driving 3 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 117rpm"
12619825,"9101",15,"Service",,,,"Saikai",,,"Anglo-Eastern Group",,"01-Jan-2001",,,,"Oshima Shipbuilding","Oshima Shipbuilding",,,,,,"Fitted","Y",,"24-Nov-2017","FILTRATION - ULTRAVIOLET",,,"3 x Aux. Diesel Gen. - Daihatsu 6DK-20 - 4-stroke 6-cyl. 200mm x 300mm bore/stroke 3,042mkW total at 1,800rpm driving 3 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 117rpm"
12619959,,13.6,"Service","N",,"N","Fukuyama",,,"Seatrans Mgmt Ent.","N","01-Jun-2017","N",,,"Tsuneishi Zosen","Tsuneishi Holdings",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), Mitsubishi HI Mach, 127rpm, Ø5.80m",,,1,20.8,15.3
12620139,,13,"Laden","N",,"N","Fukuyama",,,"Fujian Hengfeng",,"01-Mar-2021","N",,,"Tsuneishi Zosen","Tsuneishi Holdings",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), Mitsubishi HI Mach, 127rpm, Ø5.80m",,,1,20.8,15.3
12620263,,13,"Laden",,,,"Tamano",,,"Lomar Shpg & Mgmt",,"01-Nov-2015",,,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,,,"Pending",,,"04-May-2022","FILTRATION - DISINFECTION (INJECTION DISINFECTANT)",,,,,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,20.8,17.16
12620421,,12.5,"Service",,,"N","Imabari",,,"Hong He Shpg",,"01-Apr-2017",,,,"Watanabe Zosensho","Watanabe Zosensho",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 210rpm",15.02,,,33.6,13
12620555,,12.4,"Service",,,,"Imabari",,,"Fujian Shpg",,"01-Apr-2017",,,,"Watanabe Zosensho","Watanabe Zosensho",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 210rpm",12.5,,2,33.6,13
12621899,,13.5,"Service",,,"N","Balamban",,,"Oryx Shipping",,"21-Feb-2017","N",,,"Tsuneishi Cebu","Tsuneishi Holdings",,,,"Y",,,"Y",,,,,,"2 x Aux. Diesel Gen. - 4-stroke 882mkW total driving 2 x AC generator(s) at 800ekW total, (1,000kVA total) 450V",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), 173rpm, Ø4.40m",,,1,20.8,17.52
12621923,,13.8,"Service",,,"N","Balamban",,,"Oryx Shipping",,"01-Jun-2017","N",,,"Tsuneishi Cebu","Tsuneishi Holdings",,,,"Y",,,"Y",,,,,,"2 x Aux. Diesel Gen. - 4-stroke 882mkW total driving 2 x AC generator(s) at 800ekW total, (1,000kVA total) 450V",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), 173rpm, Ø4.40m",,,1,20.8,17.52
12622009,,12.61,"Service",,,"N","Tongyeong",,,"Suseong Marine Co","N","01-May-2019","N",,,"Shina S.B.","Shina S.B.",,,,,,,,,,,,,,,"1 x Propeller (Aft Centre) (mechanical), 210rpm",,,1,,,"N"
12622133,,14,"Service",,,,"Split",,,"Jadroplov",,,,,,"Brodosplit","DIV Group",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Wartsila 4-stroke 4L20 - 4-stroke 4-cyl. 200mm x 280mm bore/stroke 2,220mkW total at 900rpm driving 3 x AC generator(s) at 1,860ekW total, (2,325kVA total) 440V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Lips, 127rpm"
12622391,,14.5,"Service","N",,"N","Changwon",40,,"Skaarup Ship Man",,"01-Jun-2015",,,,"Daedong S.B.","Daedong S.B.",,,,"N",,,"N",,,,,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 1,500ekW total, (1,875kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm"
12623051,,14.5,"Service",,,,"Imabari",,,"Karlog Shipping",,"01-Oct-2013",,,,"Imabari SB (Imabari)","Imabari Shipbuilding",,,,,,,,,,,,,"2 x Aux. Diesel Gen. - Yanmar4-stroke  driving 2 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 136rpm"
12623219,,14,"Service","N",,"N","Tongyeong",,,"Ssangyong Shpg. Co.","N",,"N",,,"Shina S.B.","Shina S.B.",,,,"N",,,"N",,,,,,,,"1 x Propeller (Aft Centre) (mechanical), 210rpm",14.9,,,,,"N"
12623635,,14,"Service",,,"N","Dalian",43.6,,"Fujian Zhonghang","N","01-Jan-2017",,,,"Dalian Shipyard","Dalian Shipyard",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,25.2,22.5,"N"
12623769,,14,"Service",,,"N","Dalian",43.6,,"Kind Faith Intl","N","01-Jan-2019",,,,"Dalian Shipyard","Dalian Shipyard",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,25.2,22.5,"N"
12623927,,14,"Service",,,"N","Kure",,"Turkey",,"N","19-Aug-2021",,,,"Kanda Zosensho","Kanda S.B. Co.",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 158rpm"
12624003,,14.5,"Service",,,,"Kure",,,"Fujian Guohang Group",,"01-Jul-2011","N",,,"Kanda Zosensho","Kanda S.B. Co.",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm"
12624429,,10,"Laden",,,,"Tokyo",,,"Dalian Grand Ocean",,"01-May-2012",,,,"Hitachi Zosen","Hitachi Zosen",,,,,,"Fitted",,,"15-Dec-2021",,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,16,18.7
12625189,,13.5,"Service",,,,"Tamano",,,"China COSCO Shipping","N","07-Aug-2007",,,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,20.8,17.16
12625213,,14.5,"Service","N",,"N","Tamano",,,"Ocean Summit Shpg","N","01-Aug-2020","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,,,"Fitted",,,"01-Nov-2021",,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,1,,,"N"
12625505,,14,"Service",,,"N","Hakodate",35,,"Iskenderun Gemi","N","01-Dec-2010","N",,,"Hakodate Dock","Namura Zosensho",,,,"Y",,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 133rpm",,,1,20,19.6,"N"
12625639,,13.5,"Service",,,,"Tianjin",,,"Statu Gemi Kiralama","Y","01-Jun-2012","Y","1D",,"Tianjin Xingang HI","CSSC",,,,"Y",,"Fitted","Y",,"17-Jan-2022","FILTRATION - ULTRAVIOLET",2,,,,"1 x Propeller (Aft Centre) (mechanical), 210rpm",,,,14.25,11.3
12625763,,14.3,"Service",,,,"Saiki",,,"Hubei Qin Tai Ltd",,"01-Feb-2020",,,,"Saiki Hvy. Ind.","Onomichi Dockyd",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - 4-stroke 1,100mkW total driving 3 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 158rpm"
12625897,,14.3,"Service",,,,"Saiki",,,"Hubei Qin Tai Ltd",,"01-Mar-2020",,,,"Saiki Hvy. Ind.","Onomichi Dockyd",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 158rpm"
12625921,,14.35,"Service","N",,"N","Fukuyama",,,"Ningbo Zrich",,"01-Dec-2016","N",,,"Tsuneishi Zosen","Tsuneishi Holdings",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-SN - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 1,833mkW total at 900rpm driving 3 x Taiyo AC generator(s) at 1,791ekW total, (2,239kVA total) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Mitsubishi HI Mach, 126rpm, Ø5.80m",,,1,20.8,15.3
12626007,,14,"Service","N",,"N","Fukuyama",,,"Ningbo Yuanshun",,"01-Jul-2020","N",,,"Tsuneishi Zosen","Tsuneishi Holdings",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-SN - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 1,833mkW total at 900rpm driving 3 x Taiyo AC generator(s) at 1,791ekW total, (2,238kVA total) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Mitsubishi HI Mach, 126rpm, Ø5.80m",,,1,20.8,15.3
12626131,,14.35,"Service","N",,"N","Fukuyama",,,"Ningbo Ruikang",,"01-May-2017","N",,,"Tsuneishi Zosen","Tsuneishi Holdings",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-SN - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 1,791mkW total at 900rpm driving 3 x ac generator(s) at 1,791ekW total, (2,239kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Mitsubishi HI Mach, 127rpm, Ø5.80m",,,1,20.8,15.3
12626681,,13.5,"Service",,,"N","Marugame",,,"Zhangjiagang Oceanic",,"01-Dec-2021","N",,,"Imabari SB Marugame","Imabari Shipbuilding",,,,"Y",,"Fitted","Y",,"30-Nov-2021",,,,"4 x Aux. Diesel Gen. - 4-stroke 1,535mkW total driving 4 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,17.6,19.2,"N"
12626715,,13.9,"Service",,,"N","Marugame",,,"Zhangjiagang Oceanic",,"30-Sep-2016","N",,,"Imabari SB Marugame","Imabari Shipbuilding",,,,"Y",,,"Y",,,,,,"4 x Aux. Diesel Gen. - 4-stroke 1,535mkW total driving 4 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,17.6,19.2,"N"
12626849,,13.8,"Service",,,,"Kure",,,"Oryx Shipping",,"01-Nov-2016",,,,"Kanda Zosensho","Kanda S.B. Co.",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 158rpm"
12626973,,14.5,"Service",,,"N","Osaka",,,"Dia Yuan Intl Shpg","N","01-May-2015",,,,"Sanoyas","Sanoyas",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 123rpm",14.5,,1,,,"N"
12627059,"VALE",13.8,"Service","N",,"N","Ulsan",,"Bangladesh","Schulte Group","N","26-Jun-2009","N",,,"Hyundai HI (Ulsan)","Hyundai HI Group",,,,"N",,,"N",,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,1
12627891,,14,"Service",,,"Y","Osaka",,,"Pegasus Maritime",,,,,,"Sanoyas","Sanoyas",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 120rpm",,975,,15.01,17.2
12628001,,14.3,"Service",,,,"Kochi",,,"Everise Maritime",,"01-Jan-1997",,,,"Kochi Jyuko Co.","Kochi Jyuko Co.",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 156rpm"
12628393,,15,"Service",,,"N","Singapore",,,"Time 2000 Noleggio","N","01-Mar-2010",,,,"Hitachi Sing.","Keppel Corporation",,,,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), Lips, 136rpm",,,,25.6,18.24,"N"
12628427,,15,"Service",,,"N","Singapore",,,"Medway Shp","N","01-Dec-2018",,,,"Hitachi Sing.","Keppel Corporation",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 610mkW total at 729rpm driving 3 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 136rpm",,,1,25.6,18.24,"N"
12628551,,15,"Service",,,"N","Singapore",,,"Armador Shipping","N","01-Sep-2014","N",,,"Hitachi Sing.","Keppel Corporation",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 1,800mkW total at 900rpm driving 3 x Taiyo AC generator(s) at 1,800ekW total, (2,250kVA total) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Lips, 136rpm",,,1,25.6,18.24,"N"
12628685,,15,"Service",,,"N","Singapore",,,"Pann Multi Finance","N","01-May-2014",,,,"Hitachi Sing.","Keppel Corporation",,,,,,,,,,,,,,,"1 x Propeller (Aft Centre) (mechanical), 136rpm",,,,25.6,18.24,"N"
12628977,,13,"Service",,,,"Imabari",,,"GMZ Ship",,"01-May-2019",,,,"Imabari SB (Imabari)","Imabari Shipbuilding",,,,,,,"Y",,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,"N"
