"Listing"

"WFR Listing"
"Created 15 February 2022 21:19"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Builder"
16172044,9550204,"Nord Hakata",356490000,,"Panama","Norden Handysize","Misuga Philippines","Misuga Kaiun Co Ltd","01-Jan-2010","14-Jul-2009","01-Oct-2006",,,,28343,27.2,9.82," 4 x Crane - Mitsubishi HI Mach (Centreline) SWL 30 tons, 24m. max. outreach",,,"VLS IFO",21.7,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,846mkW total at 129rpm",7948,,,"1 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2019 installation year",14,5,37320,"Bulk Carrier","East Asia (67.9 %)",19,169.37,,,,"Japan","Shimanami Shipyard"
16172054,9550199,"Ithaca Patience",371463000,"Global Standard","Panama","Ithaca Handy","Ithaca Handy","NRP","01-Mar-2010","17-Sep-2009","01-Mar-2007",,,,28349,27.2,9.82," 4 x Crane - Mitsubishi HI Mach (Centreline) SWL 30 tons, 24m. max. outreach (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,146mkW total at 136rpm",8356,,,"1 x BWTS - Ballast Water Treatment System - 2019 installation year",13.8,5,37304,"Bulk Carrier","Mediterranean / Black Sea (40.8 %)",20,169.37,,,,"Norway","Shimanami Shipyard"
16153147,9550151,"Portland",341516000,"King Beans","St. Kitts & N.","Gulf Maritime Ship.","Gulf Maritime Ship.","Gulf Maritime Ship.","01-Feb-2010","17-Aug-2009","01-Dec-2007",6291,,,28462,27.2,9.82," 3 x Crane - Mitsubishi HI Mach (Centreline) SWL 30 tons, 22m. max. outreach (grab fitted), 1 x Crane - Mitsubishi HI Mach SWL 30 tons, 22m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,846mkW total at 129rpm",7948,,,,13.8,5,37320,"Bulk Carrier","Middle East (100.0 %)",20,169.37,14,13.8,,"Kuwait","Shimanami Shipyard"
16114393,9493200,"DMC Neptune",352059000,"Crystalgate","Panama","DMC Trading","DMC Trading","DMC Trading","01-Oct-2010","25-Dec-2009","01-Jul-2007",,,,28183,27.2,9.82," 4 x Crane - Mitsubishi HI Mach (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"IFO 380",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,146mkW total at 136rpm",8356,"Fitted",,"1 x Exhaust Scrubber - SOx - 2020 installation year",,5,37304,"Bulk Carrier","Indian Subcontinent (52.8 %)",18,169.37,14.2,13.8,,"Vietnam","Shimanami Shipyard"
16165245,9551351,"Lopi",636020550,"Fools Gold","Liberia","Dalomar Shipping","Dalomar Shipping","Dalomar Shipping","01-May-2010","30-Nov-2009","01-Apr-2008",6407,,,28346,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",20.6,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7954,,,,14,5,37321,"Bulk Carrier","East Coast South America (32.6 %)",20,169.37,,,,"Greece","I-S Shipyard"
16103755,9470313,"Kharis Trinity",441553000,"Wave Friend","South Korea","Kharis Shipping Co","Kharis Shipping Co","Kharis Shipping Co","01-Mar-2010","18-Sep-2009","23-Aug-2007",,,,28325,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,846mkW total at 129rpm",7948,,,"1 x BWTS - Ballast Water Treatment System - 2019 installation year",13.8,5,37320,"Bulk Carrier","South East Asia (46.2 %)",20,169.37,14,13.5,,"South Korea","Imabari SB (Imabari)"
16180677,9553804,"Gant Grace",636017923,"Indigo Felicity","Liberia",,"Anthony Giavridis","Anthony Giavridis","01-Jan-2010","27-Jul-2009","01-Jan-2009",,,,28375,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach (grab fitted)",,,"VLS IFO",20.6,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,146mkW total at 136rpm",8356,,,,14,5,37321,"Bulk Carrier","East Coast South America (28.7 %)",20,169.37,14,13.5,,"Greece","Imabari SB Marugame"
16180798,9554169,"Global Faith",371323000,,"Panama",,"Wisdom Marine Group","Wisdom Marine Group","01-Feb-2010","19-Feb-2009","01-Jan-2009",,,,28386,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach (grab fitted)",,,"VLS IFO",20.6,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,846mkW total at 129rpm",7948,,,"1 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2020 installation year",14,5,37360,"Bulk Carrier","East Coast South America (35.5 %)",18,169.37,,,,"Taiwan","Imabari SB Marugame"
16180806,9554171,"Aktea R",248303000,,"Malta","Roussos, J.G.","Roussos, J.G.","Roussos, J.G.","01-Mar-2010","25-Sep-2009","01-Jan-2009",,,,28372,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach (grab fitted)",,,"VLS IFO",20.6,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,846mkW total at 129rpm",7948,,,"1 x BWTS - Ballast Water Treatment System - 2020 installation year",14,5,37360,"Bulk Carrier","Australasia (36.1 %)",19,169.37,,,,"Greece","Imabari SB Marugame"
16179639,9554066,"Gant Flair",636016926,,"Liberia",,"Th. Giavridis Bros.","Th. Giavridis Bros.","01-Mar-2010","27-Jul-2009","01-Oct-2006",,,,28339,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 22m. max. outreach (grab fitted), 1 x Crane SWL 30.50 tons, 24m. max. outreach (grab fitted)",,,"VLS IFO",20.6,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,846mkW total at 129rpm",7948,,,,14,5,37360,"Bulk Carrier","Mediterranean / Black Sea (33.5 %)",20,169.37,,,,"Greece","Imabari SB Marugame"
16173879,9544384,"Sincere",,"Nord Sincere","Marshall Is.","Eletson Corporation","Eletson Corporation","Eletson Corporation","01-Jan-2010","20-May-2009","01-Dec-2007",,,,28355,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,"1 x BWTS - Ballast Water Treatment System - Sunrui BC-1500 - 2019 installation year",,5,37320,"Bulk Carrier","South East Asia (41.7 %)",22,169.37,14.5,14,,"Greece","Imabari SB Marugame"
16225161,9615066,"Pacific Noble",538004604,,"Marshall Is.","Kasuga Kaiun","Kasuga Kaiun","Kasuga Kaiun","01-Apr-2012","21-May-2010","03-Mar-2006",,,,28198,27.2,9.82," 4 x Crane (Centreline) SWL 30.70 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,850mkW total at 129rpm",7953,,,"1 x BWTS - Ballast Water Treatment System - 2020 installation year",,5,37320,"Bulk Carrier","East Asia (44.9 %)",20,169.37,,,,"Japan","Imabari SB (Imabari)"
90466097,9605047,"Pacific Hope",351849000,,"Panama","Kasuga Kaiun","Kasuga Kaiun","Kasuga Kaiun","01-Nov-2011","21-Dec-2010","03-Mar-2006",,,,28200,27.2,9.7," 4 x Crane SWL 30.70 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,"1 x BWTS - Ballast Water Treatment System - 2019 installation year",,5,37321,"Bulk Carrier","East Asia (35.1 %)",20,171,,,,"Japan","I-S Shipyard"
16181124,9573799,"Queen Alesia",312685000,"Clipper Iwagi","Belize","Alma Shipmgmt & Trdg","Alma Shipmgmt & Trdg","Alma Shipmgmt & Trdg","01-Jun-2010","19-Dec-2009","27-May-2006",,,,28189,27.2,9.82," 4 x Crane - Mitsubishi HI Mach (Centreline) SWL 30.50 tons, 24m. max. outreach (grab fitted), 1 x Crane, Provision SWL 1.50 tons, 1 x Crane, Provision SWL 0.90 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,846mkW total at 129rpm",7948,,,"1 x BWTS - Ballast Water Treatment System - 2018 installation year",,5,37320.63,"Bulk Carrier","Mediterranean / Black Sea (37.9 %)",20,169.37,,13.8,,"Greece","Shimanami Shipyard"
16172064,9550163,"Khoi",538007433,"Paloma","Marshall Is.",,"Unknown","Unknown","01-May-2010","19-Dec-2009","21-May-2006",,,,28338,27.2,9.82," 4 x Crane - Mitsubishi HI Mach (Centreline) SWL 30 tons, 24m. max. outreach (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 5,846mkW total at 129rpm",7948,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 300cu.m/hr - 2021 installation year",13.8,5,37320,"Bulk Carrier","East Coast South America (28.3 %)",20,169.37,,,,"Unknown","Shimanami Shipyard"
16225758,9650987,"New Life",212167000,,"Cyprus","Alassia Newships","Alassia Newships","Alassia Newships","01-Apr-2013","11-Nov-2010","01-Jan-2010",6546,,,28227,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 400cu.m/hr - 2018 installation year",14,5,37320.6,"Bulk Carrier","Australasia (31.6 %)",20,169.37,,13.5,,"Greece","I-S Shipyard"
16237548,9668336,"Lucky Life",538008376,,"Marshall Is.","Alassia Newships","Alassia Newships","Alassia Newships","01-Jun-2013","13-Dec-2010","01-Jan-2011",,,,28197,27.2,9.82," 4 x Crane (Centreline) SWL 30.70 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 300cu.m/hr - 2018 installation year",14,5,37320.6,"Bulk Carrier","Australasia (39.1 %)",20,169.37,,13.5,,"Greece","Imabari SB (Imabari)"
16208672,8672079,"Tai He Zi Jin",413358770,,"China P.R.","Jiangsu Taihe","Jiangsu Taihe","Jiangsu Taihe","01-Jul-2011",,"01-Jan-2008",,,,27394,23.8,10.42,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S35ME-B9.2 - 2-stroke 6-cyl. 350mm x1550mm bore/stroke 4,438mkW total at 167rpm",6034,,"Eco – Electronic Engine",,12.5,4,,"Bulk Carrier","East Asia (100.0 %)",20,172.79,,,,"China P.R.","Jiangsu Longchuan"
16225190,9615080,"Dianthus",373344000,,"Panama","Tagashira Kaiun","Tagashira Kaiun","Tagashira Kaiun","01-May-2012","20-Dec-2010","01-Jun-2010",,,,28396,27.2,9.82," 4 x Crane (Centreline) SWL 30.50 tons, 24m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,,15.8,5,37320,"Bulk Carrier","East Asia (45.5 %)",20,169.37,,,,"Japan","Imabari SB (Imabari)"
16273104,8672067,"Huai Run 1",412379250,"Ping An Da 56","China P.R.","Shanghai Runjie","Shanghai Runjie","Huaibei Coal","01-Nov-2011",,"03-Nov-2009",,,,27333,23.8,10.42,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S35MC7.2 - 2-stroke 6-cyl. 350mm x1400mm bore/stroke 4,440mkW total at 173rpm",6036,,,"1 x HVEC -High Voltage External Connection - 2021 installation year",12.5,4,,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Zhejiang Tianshi"
16272952,8672055,"Chang Shun 7",413376610,,"China P.R.","Shanghai Changshun","Shanghai Changshun","Shanghai Changshun","01-Jul-2011",,"01-Jul-2009",,,,27344,23.8,10.41,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S35MC7.2 - 2-stroke 6-cyl. 350mm x1400mm bore/stroke 4,440mkW total at 173rpm",6037,,,,12.5,4,,"Bulk Carrier","East Asia (100.0 %)",20,172.79,,,,"China P.R.","Jiangsu Runyang"
16217861,9611321,"Bronze Lady",538008183,"Tien Fei","Marshall Is.",,"Asia M'time Pacific","Asia M'time Pacific","01-Sep-2012","07-Dec-2011","01-Dec-2010",,,,24377,25,9.8," 3 x Crane SWL 36 tons (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S35MC-C9.2 - 2-stroke 6-cyl. 350mm x1550mm bore/stroke 5,220mkW total at 167rpm",7097,,,,13.6,5,30528,"Bulk Carrier","Australasia (33.2 %)",20,158.6,,,,"Hong Kong","Shanhaiguan SB"
16217874,9611333,"Silver Lady",538008184,"Lo Shen","Marshall Is.","Asia M'time Pacific","Asia M'time Pacific","Asia M'time Pacific","01-Jan-2013","23-Dec-2011","01-Dec-2010",,,,24377,25,9.8," 3 x Crane SWL 36 tons (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S35MC-C9.2 - 2-stroke 6-cyl. 350mm x1550mm bore/stroke 5,220mkW total at 167rpm",7097,,,,13.6,5,30528,"Bulk Carrier","Australasia (42.7 %)",20,158.6,,,,"Hong Kong","Shanhaiguan SB"
16233179,9646417,"Jules Garnier II",373860000,,"Panama","Eneos Ocean","Eneos Ocean","Eneos Holdings","01-Sep-2012","22-Dec-2011","01-Apr-2011",,,,27454,26,9.98," 3 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8810,,,,,4,20955,"Open Hatch Carrier","South East Asia (95.7 %)",20,160.8,,,,"Japan","Naikai Zosen Setoda"
16267240,8671881,"Wen Feng 16",412361840,,"China P.R.","Nantong Kanghai Shpg","Nantong Kanghai Shpg","Nantong Kanghai Shpg","01-Oct-2011",,"01-Jan-2009",,,,28082,23.8,10.39,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S35MC7.2 - 2-stroke 6-cyl. 350mm x1400mm bore/stroke 4,440mkW total at 173rpm",6037,,,,,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Dongxin HI"
16213342,8671893,"Chang Lu Hai",413592980,,"China P.R.","Shanghai Ming Wah","Shanghai Ming Wah","China Merchants","01-Aug-2012",,"10-Jun-2011",,,,28378,24.4,10.5,,29,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 6S35MC-C9.2 - 2-stroke 6-cyl. 350mm x1550mm bore/stroke 4,860mkW total at 155rpm",6600,,,,13.2,5,,"Bulk Carrier","East Asia (100.0 %)",20,170.01,,,,"China P.R.","Zhejiang Changhong"
16273812,8671908,"Zhong Liang Hua Zhong",413452750,"Chang Feng 58","China P.R.","Xinliang Shipping","BoCom Leasing","BoCom","01-Nov-2013",,"01-Jan-2010",,,,27550,24.4,10.5,,94.7,"RMBm","VLS IFO",,"1 x Diesel - MAN B. & W. 6S35ME-B9.3 - 2-stroke 6-cyl. 350mm x1550mm bore/stroke 4,860mkW total at 155rpm",6608,,"Eco – Electronic Engine",,,5,,"Bulk Carrier","East Asia (100.0 %)",20,170.1,,,,"China P.R.","Zhejiang Changhong"
16281817,8671764,"Wu Xing Jiao Yuan",413442070,,"China P.R.","Taizhou Wuxing Shpg.","Taizhou Wuxing Shpg.","Taizhou Wuxing Shpg.","01-Jun-2011",,"01-Jun-2009",,,,26716,23.8,10.19,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S35MC7.2 - 2-stroke 6-cyl. 350mm x1400mm bore/stroke 4,440mkW total at 173rpm",6036,,,,12.6,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Zhejiang Hongsheng"
16281833,8671843,"Sheng An Da 67",412502780,,"China P.R.","Qinzhou Guiqin","Qinzhou Guiqin","Qinzhou Guiqin","01-May-2011",,"01-May-2009",,,,26756,23.8,10.19,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S35MC7.2 - 2-stroke 6-cyl. 350mm x1400mm bore/stroke 4,440mkW total at 173rpm",6036,,,,,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Lianyungang Wuzhou"
16282119,8672043,"Hua Lu Hai 1",412330580,,"China P.R.","Shandong Hualu","Shandong Hualu","China Huaneng","01-May-2011",,"01-May-2009",,,,26800,23.8,10.19,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S35MC7.2 - 2-stroke 6-cyl. 350mm x1400mm bore/stroke 4,440mkW total at 173rpm",6036,,,,,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Lianyungang Wuzhou"
16335929,8671788,"Jin Hang Yu 10",413325650,,"China P.R.",,"Shouguang Shengtai","Shouguang Shengtai","01-Jan-2011",,"01-Jan-2009",,,,27503,23.8,10.2,,,,"VLS IFO",,"1 x Diesel - Pielstick 8PC2.6L - 4-stroke 8-cyl. 400mm x460mm bore/stroke 4,400mkW total at 520rpm",5928,,,,,4,,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Jiangsu Qinfeng"
16272365,8672031,"Tang Hua Chang Sheng 7",412272050,"Kai Hang Xing 28","China P.R.","Tangshan Changsheng","Tangshan Changsheng","Tangshan Changsheng","01-Aug-2010",,"01-Aug-2008",,,,26952,23.8,10.19,,,,"VLS IFO",,"1 x Diesel - Pielstick 8PC2.6 - 4-stroke 8-cyl. 400mm x460mm bore/stroke 4,400mkW total at 520rpm",6000,,,,12.6,4,33003,"Bulk Carrier",,20,172.8,,,,"China P.R.","Zhejiang Tianshi"
16186990,8671752,"Fu Hang Shun",414352440,"Di Sheng","China P.R.","Huaian Fuhang","Huaian Fuhang","Huaian Fuhang","01-Aug-2010",,"01-Apr-2009",6130,,,26840,23.8,10.20,,,,"VLS IFO",,"1 x Diesel - Pielstick 8PC2.6 - 4-stroke 8-cyl. 400mm x460mm bore/stroke 4,349mkW total at 520rpm",5913,,,,12,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Zhejiang Tianshi"
16194582,8671934,"Tong Xin Yi Ge",413438460,"Zhe Hai 354","China P.R.","Taizhou Wuxing Shpg.","Xiehe Shouxin","Zhejiang Xiehe","01-Sep-2010",,"01-Jun-2009",,,,26663,23.8,10.4,,,,"VLS IFO",,"1 x Diesel - Pielstick 8PC2.6 - 4-stroke 8-cyl. 400mm x460mm bore/stroke 4,398mkW total at 520rpm",5980,,,,12.1,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Zhejiang Jiuzhou"
16194595,8671946,"Zhe Hai 355",413907000,,"China P.R.","Zhejiang Shpg Group","Zhejiang Shpg Group","Zheshang Development","01-Sep-2010",,"01-Jun-2009",,,,26750,23.8,10.4,,,,"VLS IFO",,"1 x Diesel - Pielstick 8PC2.6 - 4-stroke 8-cyl. 400mm x460mm bore/stroke 4,398mkW total at 520rpm",5980,,,,12.1,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Zhejiang Jiuzhou"
16273854,8671714,"Zhong Hai Tong 27",412473650,,"China P.R.","Shenzhen Sinocean","Shenzhen Sinocean","Shenzhen Sinocean","01-Aug-2010",,"01-Aug-2008",,,,26760,23.8,10.2,,,,"VLS IFO",,"1 x Diesel - MAN Energy Solutions 9L32/40 - 4-stroke 9-cyl. 320mm x400mm bore/stroke 4,500mkW total at 750rpm",6114,,,,13,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Ningbo Dongfang"
16272349,8671738,"Xing Ning 56",412764890,,"China P.R.","Xiangshan Xingning","Xiangshan Xingning","Xiangshan Xingning","01-Sep-2011",,"01-Sep-2008",,,,26731,23.8,10.19,,,,"VLS IFO",,"1 x Diesel - MAN Energy Solutions 9L32/40 - 4-stroke 9-cyl. 320mm x400mm bore/stroke 4,317mkW total at 750rpm",5870,,,,,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Ningbo Boda SB"
16189762,8671726,"Qin Feng 318",413302680,,"China P.R.","Zhejiang Qinfeng","Zhejiang Qinfeng","Zhejiang Qinfeng","01-Oct-2010",,"01-May-2009",,,,26818,23.8,10.19,,,,"VLS IFO",,"1 x Diesel - Pielstick 8PC2.6 - 4-stroke 8-cyl. 400mm x460mm bore/stroke 3,246mkW total at 520rpm",4414,,,,12.7,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Zhejiang Tianshi"
16319082,8671922,"Jia Xin",413356590,,"China P.R.","Taizhou Jiaxin","Taizhou Jiaxin","Taizhou Jiaxin","01-Feb-2010","04-Aug-2008","01-Jan-2008",6187,,,27584,23.8,10.19,,,,"VLS IFO",,"1 x Diesel - Pielstick 8PC2.6L - 4-stroke 8-cyl. 400mm x460mm bore/stroke 4,400mkW total at 520rpm",5982,,,,14,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Zhejiang Zhenxing"
16282106,8671829,"Hui Xin 3",413440450,"Feng Yuan Hai 2","China P.R.","Zhejiang Huixin","Zhejiang Huixin","Zhejiang Huixin","01-Jan-2011",,"01-Jan-2009",,,,26352,23.8,10.2,,,,"VLS IFO",,"1 x Diesel - Pielstick 8PC2.6 - 4-stroke 8-cyl. 400mm x460mm bore/stroke 4,400mkW total at 520rpm",6000,,,,,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Zhejiang Jiuzhou"
16273641,8671855,"Jing Hua 003",413442990,"Jia Hang 003","China P.R.","Hainan Jinghua","Hainan Jinghua","Hainan Jinghua","01-Sep-2011",,"06-Sep-2009",,,,26444,23.8,10.2,,,,"VLS IFO",,"1 x Diesel - Pielstick 8PC2.6 - 4-stroke 8-cyl. 400mm x460mm bore/stroke 4,400mkW total at 520rpm",6000,,,,12.5,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Zhejiang Jiuzhou"
16273454,8671776,"De Qin 88",413439340,,"China P.R.","Deqin Group","Deqin Group","Deqin Group","01-Aug-2010",,"31-Aug-2008",,,,26843,23.8,10.19,,,,"VLS IFO",,"1 x Diesel - MAN Energy Solutions 9L32/40 - 4-stroke 9-cyl. 320mm x400mm bore/stroke 4,320mkW total at 750rpm",5870,,,,,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Yanhai Shipyard"
16273720,8671740,"Zhong Xing Da 97",413442820,,"China P.R.","Zhejiang Zhongyi","Zhejiang Zhongyi","Zhejiang Zhongyi","01-Oct-2011",,"01-Oct-2009",,,,26527,23.8,10.19,,,,"VLS IFO",,"1 x Diesel - HHI-EMD (HiMSEN) 9H32/40 - 4-stroke 9-cyl. 320mm x400mm bore/stroke 4,317mkW total at 750rpm",5870,,,,12.5,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Yanhai Shipyard"
16274248,8671805,"Qin Feng 28",413444590,,"China P.R.","Zhejiang Qinfeng","Zhejiang Qinfeng","Zhejiang Qinfeng","01-Jun-2012",,"01-Jun-2010",,,,27156,23.8,10.39,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S35MC7.2 - 2-stroke 6-cyl. 350mm x1400mm bore/stroke 4,440mkW total at 173rpm",6036,,,,12.4,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","CRRC 7816 Factory"
16272273,8671958,"Zhong Kai Feng",413359860,,"China P.R.","Jiangsu Zhongkai","Jiangsu Zhongkai","Jiangsu Zhongkai","01-May-2011",,"01-Nov-2009",,,,27285,23.8,11,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S35MC7.2 - 2-stroke 6-cyl. 350mm x1400mm bore/stroke 4,440mkW total at 173rpm",6036,,,,,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Jiangsu Haizhongzhou"
16272936,8671831,"Jin Hang 78",412764290,"Yong Xing 89","China P.R.","Ningbo Jinhang","Ningbo Jinhang","Ningbo Jinhang","01-Mar-2011",,"01-Mar-2009",6308,,,27384,23.8,10.4,,,,"VLS IFO",15.3,"1 x Diesel - HHI-EMD (HiMSEN) 9H32/40 - 4-stroke 320mm x400mm bore/stroke 4,320mkW total at 750rpm",5874,,,,12.5,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Ningbo Dongsheng"
16273841,8671910,"Jiu Hua Shan 29",413555630,"Shen Yu 7","China P.R.","Chizhou Jiuhua","Chizhou Jiuhua","Chizhou Jiuhua","01-Mar-2011",,"01-Mar-2009",,,,27290,23.8,10.4,,,,"VLS IFO",,"1 x Diesel - HHI-EMD (HiMSEN) 9H32/40 - 4-stroke 9-cyl. 320mm x400mm bore/stroke 4,317mkW total at 750rpm",5870,,,,,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Ningbo Dongsheng"
16274219,8671702,"Lv Neng 2",413375820,,"China P.R.","Shanghai Qianghui","Shanghai Qianghui","Shanghai Qianghui","01-Mar-2010",,"01-Mar-2008",,,,26700,23.8,10.2,,,,"VLS IFO",,"1 x Diesel - Daihatsu 8DKM-36 - 4-stroke 8-cyl. 360mm x480mm bore/stroke 4,413mkW total at 600rpm",5996,,,,12.1,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Jiangsu Jiuzhou"
16282085,8671609,"Jing Shan 3",413440870,,"China P.R.","Taizhou Jingshan","Taizhou Jingshan","Taizhou Jingshan","01-Feb-2011",,"01-Feb-2009",,,,26529,23.8,10.19,,,,"VLS IFO",,"1 x Diesel - Daihatsu 8DKM-36 - 4-stroke 8-cyl. 360mm x480mm bore/stroke 4,400mkW total at 600rpm",5982,,,,,4,33003,"Bulk Carrier","East Asia (100.0 %)",20,172.8,,,,"China P.R.","Zhejiang Haifeng"
