16268100,"1606",14.2,"Service",,"D",,"Wuhan",,,"Wallem Shipmngt",,"01-Sep-2018",,,,"CSC Qingshan SY","China Merchants",,,,,,"Fitted",,,"17-Apr-2021","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 1,995ekW total, (2,494kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,1,22.96,18.26
16268113,"1606",13.7,"Laden",,"D",,"Wuhan",,,"Wallem Shipmngt",,"01-Sep-2018",,,,"CSC Qingshan SY","China Merchants",,,,,,"Fitted",,,"06-Sep-2021","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 1,995ekW total, (2,494kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,1,22.96,18.26
16268126,"1606",13.7,"Laden",,"D",,"Wuhan",,,"Wallem Shipmngt",,"01-Oct-2018",,,,"CSC Qingshan SY","China Merchants",,,,,,"Pending",,,"15-Mar-2022","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 1,995ekW total, (2,494kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,1,22.96,18.26
16268139,"1606",14.2,"Service",,"D",,"Wuhan",,,"Wallem Shipmngt",,"01-Sep-2018",,,,"CSC Qingshan SY","China Merchants",,,,,,"Pending",,,"14-Jun-2022","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 1,995ekW total, (2,494kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,1,22.96,18.26
16268184,"1606",14.2,"Service",,"D",,"Wuhan",,,"Wallem Shipmngt",,"01-Oct-2018",,,,"CSC Qingshan SY","China Merchants",,,,,,"Pending",,,"18-Sep-2022","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 1,995ekW total, (2,494kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,1,22.96,18.26
16268197,"1606",14.2,"Service",,"D",,"Wuhan",,,"Wallem Shipmngt",,"01-Oct-2018",,,,"CSC Qingshan SY","China Merchants",,,,,,"Pending",,,"17-Mar-2023","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 1,995ekW total, (2,494kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,1,22.96,18.26
16268221,"GOGL",15.4,"Service",,"D",,"Haenam",,,"OSM Maritime",,"01-Nov-2017",,,,"Daehan Shipbuilding","Daehan Shipbuilding",,,,,,"Fitted",,,,,,,"3 x Aux. Diesel Gen. - MAN Energy Solutions 6L23/30H Mk.2 - 4-stroke 6-cyl. 225mm x 300mm bore/stroke 2,880mkW total at 900rpm driving 3 x AC generator(s) at 2,700ekW total, (3,375kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), HHI-EMD (HiMSEN), 69.80rpm",,,1
16268234,"GOGL",15.4,"Service",,"D",,"Haenam",,,"OSM Maritime",,"01-Jan-2018",,,,"Daehan Shipbuilding","Daehan Shipbuilding",,,,,"Y","Fitted",,,,,,,"3 x Aux. Diesel Gen. - MAN Energy Solutions 6L23/30H Mk.2 - 4-stroke 6-cyl. 225mm x 300mm bore/stroke 2,880mkW total at 900rpm driving 3 x AC generator(s) at 2,700ekW total, (3,375kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), HHI-EMD (HiMSEN), 69.80rpm",,,1
16268355,"2343",16.1,"Trial Speed",,"M",,"Saikai",,,"Pacific Basin Shpg","Y","01-Jan-2017",,,,"Oshima Shipbuilding","Oshima Shipbuilding",,,,,"Y","Fitted",,,"17-Jul-2019","FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",,,"3 x Aux. Diesel Gen. - Daihatsu 6DE-18 - 4-stroke 6-cyl. 185mm x 280mm bore/stroke 2,424mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 101rpm"
16268368,"2343",16.2,"Trial Speed",,"D",,"Saikai",,,"Pacific Basin Shpg","Y","01-May-2017",,,,"Oshima Shipbuilding","Oshima Shipbuilding",,,,,"Y","Fitted",,,"19-Aug-2019","FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",,,"3 x Aux. Diesel Gen. - Daihatsu 6DE-18 - 4-stroke 6-cyl. 185mm x 280mm bore/stroke 808mkW total at 900rpm driving 3 x ac generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical)"
16268371,"2343",15.7,"Trial Speed",,"D",,"Kure",,,"Pacific Basin Shpg",,"01-Jan-2017",,,,"Kanda Zosensho","Kanda S.B. Co.",,,,,,"Fitted",,,"09-Dec-2021","FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",,,"3 x Aux. Diesel Gen. - Yanmar 6EY18ALW - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 2,400mkW total at 900rpm driving 3 x AC generator(s) at 2,250ekW total, (2,812.50kVA total) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical)"
16268384,"2343",15.8,"Trial Speed",,"D",,"Kure",,,"Pacific Basin Shpg",,"01-Mar-2017",,,,"Kanda Zosensho","Kanda S.B. Co.",,,,,,"Pending",,,"29-May-2022","FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",,,"3 x Aux. Diesel Gen. - Yanmar 6EY18ALW - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 2,400mkW total at 900rpm driving 3 x AC generator(s) at 2,250ekW total, (2,812.50kVA total) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical)"
16268434,,13.5,"Laden",,"D",,"Guangzhou",,,"Fleet Management","Y","01-Dec-2020",,,,"Huangpu Wenchong","CSSC",,,,,,"Fitted",,,,"FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",4,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x ac generator(s) at 2,160ekW total, (2,700kVA total) 440V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, Ø6.70m",,,1,22.96,18.26
16268447,,13.5,"Laden",,"D",,"Guangzhou",,,"Asyad Shipping","Y","01-Dec-2020",,,,"Huangpu Wenchong","CSSC",,,,,,"Fitted",,,,"FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",4,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x ac generator(s) at 2,160ekW total, (2,700kVA total) 440V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, Ø6.70m",,,1,22.96,18.26
16268450,,13.5,"Laden",,"D",,"Guangzhou",,,"Jiuzhou Shipping","Y","31-Dec-2013",,,,"Huangpu Wenchong","CSSC",,,,,,"Fitted",,,,"FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",4,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 2,160ekW total, (2,700kVA total) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, Ø6.70m",,,1,22.96,18.26
16268476,,13.7,"Service",,"Y",,"Jiangmen",,,"Navios Holdings",,"01-Mar-2016",,,,"Jiangmen Nanyang","Jiangmen Nanyang",,,,,,"Fitted",,,"01-Nov-2019","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Daihatsu 6DC-17 - 4-stroke 6-cyl. 170mm x 270mm bore/stroke 1,650mkW total at 1,000rpm driving 3 x ac generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 127rpm"
16268489,,13,"Laden",,"M",,"Kure",,,"Chellaram Shpg.","Y","10-Oct-2016",,,,"JMU Kure Shipyard","Japan Marine United",,,,,,"Fitted",,,,"FILTRATION - DISINFECTION (INJECTION DISINFECTANT) - NEUTRALIZATION",4,,"3 x Aux. Diesel Gen. - Daihatsu 6DE-18 - 4-stroke 6-cyl. 185mm x 280mm bore/stroke 1,800mkW total at 900rpm driving 3 x Nishishiba AC generator(s) at 1,680ekW total, (2,100kVA total) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 99rpm",16.1,,,20.8,18.6
16268492,"SBLK",13,"Laden",,"M",,"Kure",,,"Augustea Holding","Y","01-Mar-2019",,,,"JMU Kure Shipyard","Japan Marine United",,,,,"Y","Fitted",,,,"FILTRATION - DISINFECTION (INJECTION DISINFECTANT) - NEUTRALIZATION",4,,"3 x Aux. Diesel Gen. - Daihatsu 6DE-18 - 4-stroke 6-cyl. 185mm x 280mm bore/stroke 1,800mkW total at 900rpm driving 3 x Nishishiba AC generator(s) at 1,680ekW total, (2,100kVA total) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 99rpm",16.1,,,20.8,18.6
16268500,"2343",16.1,"Trial Speed",,"M",,"Saikai",,,"Pacific Basin Shpg","Y","01-Nov-2016",,,,"Oshima Shipbuilding","Oshima Shipbuilding",,,,,"Y",,,,,,,,"3 x Aux. Diesel Gen. - Daihatsu 6DE-18 - 4-stroke 6-cyl. 185mm x 280mm bore/stroke 2,424mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 101rpm"
16268797,,14.5,"Design Speed",,"D",,"Tamano",,,"Scorpio Group",,"01-Jan-2021",,,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,,"Y","Fitted",,,,"FILTRATION - ULTRAVIOLET",,,"3 x Aux. Diesel Gen. - Yanmar 6EY18ALW - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 2,400mkW total at 900rpm driving 3 x Taiyo FE 547A-8 - ac generator(s) at 1,800ekW total, (2,250kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 99rpm"
16268805,,14.5,"Design Speed",,"D",,"Tamano",,,"Scorpio Group",,"01-Jan-2021",,,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,,"Y","Fitted",,,,"FILTRATION - ULTRAVIOLET",,,"3 x Aux. Diesel Gen. - Yanmar 6EY18ALW - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 1,980mkW total at 900rpm driving 3 x Taiyo FE 547A-8 - AC generator(s) at 1,800ekW total, (2,250kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 99rpm"
16268818,"EDRY",,,,"D",,"Yangzhou",,,"Eurobulk",,"01-Jan-2017",,,,"Sinopacific Dayang","Sinopacific Dayang",,,,,,"Fitted",,,,"ELECTROLYSIS (ELECTRO-CHLORINATION)",,,"3 x Aux. Diesel Gen. - Yanmar 6EY18ALW - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 2,235mkW total at 900rpm driving 3 x Taiyo AC generator(s) at 1,800ekW total, (2,250kVA total) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 91rpm",,,,22.14,18.64
16268821,,14.3,"Service",,"D",,"Yangzhou",,,"TSL Group",,"01-May-2017",,,,"Sinopacific Dayang","Sinopacific Dayang",,,,,,"Fitted",,,,"ELECTROLYSIS (ELECTRO-CHLORINATION)",,,"3 x Aux. Diesel Gen. - Yanmar 6EY18ALW - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 2,235mkW total at 900rpm driving 3 x Taiyo AC generator(s) at 1,800ekW total, (2,250kVA total) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Nakashima, 91rpm",,,,22.14,18.64
16268876,,13.5,"Laden",,"D",,"Zhoushan",,,"Anglo-Eastern Group","Y","01-Jan-2015","N",,,"COSCO Zhoushan","COSCO Zhoushan",,,,,,"Fitted",,,,"FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",4,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical)",,,1
16268892,,13.5,"Laden",,"D",,"Zhoushan",,,"Anglo-Eastern Group","Y","01-Mar-2015","N",,,"COSCO Zhoushan","COSCO Zhoushan",,,,,,"Fitted",,,,"FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",4,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 2,160ekW total, (2,700kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,1
16269044,,14,"Service",,"D",,"Yangzhou",,,"Jimei University",,"01-Sep-2015",,,,"CIC (Jiangsu)","CIC (Jiangsu)",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 1,680ekW total, (2,100kVA total)",,"1 x FP Propeller (Aft Centre) (mechanical), 89rpm"
16269165,,14.57,"Service",,"D",,"Qingdao",,,"Bao-Island",,"01-Jan-2017",,,,"Beihai Shipyard","CSSC",,,,,,"Fitted",,,,"FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",,,"3 x Aux. Diesel Gen. - Daihatsu 6DK-20e - 4-stroke 6-cyl. 200mm x 300mm bore/stroke 3,120mkW total at 900rpm driving 3 x Taiyo FE 547C-8 - ac generator(s) at 2,700ekW total, (3,375kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 70.50rpm",,,,15.47,20
16269178,,14.5,"Design Speed",,"D",,"Qingdao",,,"Bao-Island",,"01-Oct-2017",,,,"Beihai Shipyard","CSSC",,,,,,"Fitted",,,,"FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",,,"3 x Aux. Diesel Gen. - Daihatsu 6DK-20e - 4-stroke 6-cyl. 200mm x 300mm bore/stroke 3,120mkW total at 900rpm driving 3 x Taiyo FE 547C-8 - ac generator(s) at 2,700ekW total, (3,375kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 70.50rpm",,,,15.47,20
16269215,"500620",14.3,"Service",,"D",,"Taizhou",,,"Great Eastern Shpg",,"01-Jun-2016",,,,"Jiangsu New YZJ","Yangzijiang Holdings",,,,,,"Fitted",,,,"FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",,,"3 x Aux. Diesel Gen. - Daihatsu 6DE-18 - 4-stroke 6-cyl. 185mm x 280mm bore/stroke 2,580mkW total at 900rpm driving 3 x Hyundai Electric HFC7 500-8P - ac generator(s) at 1,890ekW total, (2,362.50kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Changzhou Zhonghai, 90.30rpm",,,1,15.48,15
16269228,"500620",14.3,"Service",,"D",,"Taizhou",,,"Great Eastern Shpg",,"01-Jan-2017",,,,"Jiangsu New YZJ","Yangzijiang Holdings",,,,,,"Fitted",,,,"FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",,,"3 x Aux. Diesel Gen. - Daihatsu 6DE-18 - 4-stroke 6-cyl. 185mm x 280mm bore/stroke 2,070mkW total at 900rpm driving 3 x Hyundai Electric HFC7 500-8P - ac generator(s) at 1,890ekW total, (2,362.50kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Changzhou Zhonghai, 90.30rpm",,,1,15.48,15
16269244,,14.5,"Service",,"D",,"Haenam",,,"SM Group",,"01-Apr-2016",,,,"Daehan Shipbuilding","Daehan Shipbuilding",,,,,"Y","Fitted",,,,"ELECTROLYSIS (ELECTRO-CHLORINATION)",,,"3 x Aux. Diesel Gen. - HHI-EMD (HiMSEN) 5H21/32 - 4-stroke 5-cyl. 210mm x 320mm bore/stroke 2,880mkW total at 900rpm driving 3 x AC generator(s) at 2,730ekW total, (3,414kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 74.70rpm",14.77
16269257,,14.72,"Maximum Speed",,"D",,"Haenam",,,"SM Group",,"01-Jun-2016",,,,"Daehan Shipbuilding","Daehan Shipbuilding",,,,,"Y","Fitted",,,,"ELECTROLYSIS (ELECTRO-CHLORINATION)",,,"3 x Aux. Diesel Gen. - HHI-EMD (HiMSEN) 5H21/32 - 4-stroke 5-cyl. 210mm x 320mm bore/stroke 2,880mkW total at 900rpm driving 3 x AC generator(s) at 2,730ekW total, (3,414kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 74.70rpm",14.72
16269260,,14.66,"Maximum Speed",,"D",,"Haenam",,,"SM Group",,"01-Aug-2016",,,,"Daehan Shipbuilding","Daehan Shipbuilding",,,,,"Y","Fitted",,,,"ELECTROLYSIS (ELECTRO-CHLORINATION)",,,"3 x Aux. Diesel Gen. - HHI-EMD (HiMSEN) 5H21/32 - 4-stroke 5-cyl. 210mm x 320mm bore/stroke 2,880mkW total at 900rpm driving 3 x AC generator(s) at 2,730ekW total, (3,414kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 74.70rpm",14.66
16269273,,14.5,"Service",,"D",,"Haenam",,,"SM Group",,"01-Jul-2015",,,,"Daehan Shipbuilding","Daehan Shipbuilding",,,,,,"Fitted",,,,"ELECTROLYSIS (ELECTRO-CHLORINATION)",,,"3 x Aux. Diesel Gen. - HHI-EMD (HiMSEN) 5H21/32 - 4-stroke 5-cyl. 210mm x 320mm bore/stroke 2,880mkW total at 900rpm driving 3 x AC generator(s) at 2,700ekW total, (3,375kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 69.80rpm",14.6,,1
16269310,,14,"Service",,"M",,"Yangzhou",,,"Ahrenkiel Vogemann","Y","01-Jan-2015","Y","1C",,"Yangzhou Guoyu SB","Guoyu Logistics",,,,,,"Fitted",,,,,4,,"3 x Aux. Diesel Gen. - MAN Energy Solutions 5L23/30H Mk.2 - 4-stroke 5-cyl. 225mm x 300mm bore/stroke 1,950mkW total at 720rpm driving 3 x AC generator(s) at 1,800ekW total, (2,250kVA total) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Wuhan Heavy, 99rpm",,,,19.2,20.3,"N"
16269323,,14,"Service",,"M",,"Yangzhou",,,"Aug. Bolten","Y","01-Apr-2015","Y","1C",,"Yangzhou Guoyu SB","Guoyu Logistics",,,,,,"Fitted",,,,,4,,"3 x Aux. Diesel Gen. - MAN Energy Solutions 5L23/30H Mk.2 - 4-stroke 5-cyl. 225mm x 300mm bore/stroke 1,950mkW total at 720rpm driving 3 x AC generator(s) at 1,800ekW total, (2,250kVA total) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Wuhan Heavy, 99rpm",,,,19.2,20.3,"N"
16269394,"2605",15,"Service",,"D",,"Qingdao",,,"Oak Maritime Group",,"01-Jun-2017",,,,"Beihai Shipyard","CSSC",,,,,"Y","Fitted",,,,"FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Yanmar 6EY22ALW - 4-stroke 6-cyl. 220mm x 320mm bore/stroke 4,110mkW total at 900rpm driving 3 x ac generator(s) at 3,900ekW total, (4,875kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 60rpm, Ø10.25m"
16269402,"2605",15,"Service",,"D",,"Qingdao",,,"Oak Maritime Group",,"01-Mar-2018",,,,"Beihai Shipyard","CSSC",,,,,"Y","Fitted",,,,"FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"2 x Aux. Diesel Gen. - Yanmar 6EY22ALW - 4-stroke 6-cyl. 220mm x 320mm bore/stroke 2,740mkW total at 900rpm driving 3 x AC generator(s) at 2,600ekW total, (3,250kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 60rpm, Ø10.25m"
16269415,,,,,"D",,"Nanjing",,,"Shandong Marine",,"01-Jan-2017",,,,"CSC Jinling Shipyard","CSC Jinling Shipyard",,,,,,"Fitted",,,,"FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",,,"3 x Aux. Diesel Gen. - Yanmar 6EY18ALW - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 2,400mkW total at 900rpm driving 3 x Taiyo FE 547B-8 - AC generator(s) at 2,100ekW total, (2,625kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 91.50rpm, Ø6.95m",,,1,17.3,15
16269428,,,,,"D",,"Nanjing",,,"Shandong Marine",,"01-Mar-2017",,,,"CSC Jinling Shipyard","CSC Jinling Shipyard",,,,,,"Fitted",,,,"FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",,,"3 x Aux. Diesel Gen. - Yanmar 6EY18ALW - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 2,400mkW total at 900rpm driving 3 x Taiyo FE 547B-8 - AC generator(s) at 2,100ekW total, (2,625kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 91.50rpm, Ø6.95m",,,1,17.3,15
16269431,,,,,"D",,"Nanjing",,,"Thome & Co",,"01-Oct-2017",,,,"CSC Jinling Shipyard","CSC Jinling Shipyard",,,,,,"Fitted",,,,"FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",,,"3 x Aux. Diesel Gen. - Yanmar 6EY18ALW - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 2,400mkW total at 900rpm driving 3 x Taiyo FE 547B-8 - AC generator(s) at 2,100ekW total, (2,625kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 91.50rpm",,,1,17.3,15
16269457,,14.34,"Service",,"D",,"Nanjing",,,"Thome & Co",,"01-Jan-2018",,,,"CMJL (Nanjing)","China Merchants",,,,,,"Fitted",,,,"FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",,,"3 x Aux. Diesel Gen. - Yanmar 6EY18ALW - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 2,400mkW total at 900rpm driving 3 x Taiyo FE 547B-8 - AC generator(s) at 2,100ekW total, (2,625kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91.50rpm",,,1,17.3,15
16269460,,14.3,"Service",,"D",,"Nanjing",,,"Thome & Co",,"01-Apr-2018",,,,"CMJL (Nanjing)","China Merchants",,,,,,"Fitted",,,,"FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",,,"3 x Aux. Diesel Gen. - Yanmar 6EY18ALW - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 2,400mkW total at 900rpm driving 3 x Taiyo FE 547B-8 - AC generator(s) at 2,100ekW total, (2,625kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91.50rpm",,,1,17.3,15
16269473,,14.3,"Service",,"D",,"Nanjing",,,"Thome & Co",,"01-May-2018",,,,"CMJL (Nanjing)","China Merchants",,,,,,"Fitted",,,,"FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",,,"3 x Aux. Diesel Gen. - Yanmar 6EY18ALW - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 2,400mkW total at 900rpm driving 3 x Taiyo FE 547B-8 - AC generator(s) at 2,100ekW total, (2,625kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91.50rpm",,,1,17.3,15
16269486,,14,"Laden",,"D",,"Nanjing",,,"Wallem Shipmngt",,"01-Nov-2018",,,,"CMJL (Nanjing)","China Merchants",,,,,,"Fitted",,,,"FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Yanmar 6EY18ALW - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 2,400mkW total at 900rpm driving 3 x Taiyo FE 547B-8 - AC generator(s) at 2,100ekW total, (2,625kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91.50rpm",,,1,17.3,15
16269499,,14.3,"Service",,"D",,"Nanjing",,,"Wallem Shipmngt",,"01-Jan-2019",,,,"CMJL (Nanjing)","China Merchants",,,,,,"Fitted",,,,"FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Yanmar 6EY18ALW - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 2,400mkW total at 900rpm driving 3 x Taiyo FE 547B-8 - AC generator(s) at 2,100ekW total, (2,625kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91.50rpm",,,1,17.3,15
16269507,,14.3,"Service",,"D",,"Nanjing",,,"Wallem Shipmngt",,"01-May-2019",,,,"CMJL (Nanjing)","China Merchants",,,,,,"Fitted",,,,"FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Yanmar 6EY18ALW - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 2,400mkW total at 900rpm driving 3 x Taiyo FE 547B-8 - AC generator(s) at 2,100ekW total, (2,625kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91.50rpm",,,1,17.3,15
16269510,,,,,"D",,"Nanjing",,,"Wallem Shipmngt",,"01-Jul-2019",,,,"CMJL (Nanjing)","China Merchants",,,,,,"Fitted",,,,"FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Yanmar 6EY18ALW - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 2,400mkW total at 900rpm driving 3 x Taiyo FE 547B-8 - AC generator(s) at 2,100ekW total, (2,625kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91.50rpm",,,1,17.3,15
16269778,,16.6,"Trial Speed",,"D",,"Yeongam",,,"Blumenthal, Johann",,"01-Sep-2015",,,,"Hyundai Samho HI","Hyundai HI Group",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Yanmar 6EY18ALW - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 2,400mkW total at 900rpm driving 3 x ac generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 76rpm"
16269781,,13.5,"Laden",,"M",,"Taizhou",,,"Primebulk","Y","01-Sep-2015",,,,"New Times SB","New Century SB Group",,,,,,"Fitted",,,,,4,,"3 x Aux. Diesel Gen. - Yanmar 6EY18AL - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 2,400mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 97rpm",,,1,22.96,18.26
